nearest_distance_aa	second_nearest_distance_aa	observed_count	observed_total_sites	null_count_across_permutations	null_total_sites_across_permutations	expected_count_per_permutation	odds_ratio	log2_odds_ratio	fisher_p_value	q_value
94	87	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	87	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	87	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	87	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	87	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	87	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	87	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	88	0.0	12826	82.0	3206500	0.328	0.0		1.0	1.0
2	88	1.0	12826	92.0	3206500	0.368	2.7175252140011867	1.4422934210651763	0.31013771867884754	1.0
3	88	1.0	12826	87.0	3206500	0.348	2.873709305191459	1.5229141309776721	0.29622925921768667	1.0
4	88	0.0	12826	104.0	3206500	0.416	0.0		1.0	1.0
5	88	1.0	12826	92.0	3206500	0.368	2.7175252140011867	1.4422934210651763	0.31013771867884754	1.0
6	88	1.0	12826	104.0	3206500	0.416	2.4039556155345627	1.265410259676677	0.34240695899159046	1.0
7	88	1.0	12826	92.0	3206500	0.368	2.7175252140011867	1.4422934210651763	0.31013771867884754	1.0
8	88	0.0	12826	104.0	3206500	0.416	0.0		1.0	1.0
9	88	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
10	88	0.0	12826	96.0	3206500	0.384	0.0		1.0	1.0
11	88	1.0	12826	101.0	3206500	0.404	2.4753625537992394	1.3076398448939737	0.33448398021134357	1.0
12	88	0.0	12826	100.0	3206500	0.4	0.0		1.0	1.0
13	88	1.0	12826	106.0	3206500	0.424	2.35859649122807	1.2379286233685354	0.34763647718452373	1.0
14	88	0.0	12826	80.0	3206500	0.32	0.0		1.0	1.0
15	88	0.0	12826	78.0	3206500	0.312	0.0		1.0	1.0
16	88	0.0	12826	84.0	3206500	0.336	0.0		1.0	1.0
17	88	1.0	12826	72.0	3206500	0.288	3.4724149880875026	1.7959393744756724	0.2527988238063696	1.0
18	88	0.0	12826	72.0	3206500	0.288	0.0		1.0	1.0
19	88	0.0	12826	67.0	3206500	0.268	0.0		1.0	1.0
20	88	0.0	12826	79.0	3206500	0.316	0.0		1.0	1.0
21	88	1.0	12826	59.0	3206500	0.236	4.237540555720752	2.0832271757433114	0.2129972020313905	1.0
22	88	0.0	12826	90.0	3206500	0.36	0.0		1.0	1.0
23	88	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
24	88	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
25	88	0.0	12826	81.0	3206500	0.324	0.0		1.0	1.0
26	88	0.0	12826	77.0	3206500	0.308	0.0		1.0	1.0
27	88	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
28	88	0.0	12826	97.0	3206500	0.388	0.0		1.0	1.0
29	88	0.0	12826	80.0	3206500	0.32	0.0		1.0	1.0
30	88	0.0	12826	81.0	3206500	0.324	0.0		1.0	1.0
31	88	0.0	12826	75.0	3206500	0.3	0.0		1.0	1.0
32	88	1.0	12826	90.0	3206500	0.36	2.777916395928092	1.4740031806746199	0.30460762453902973	1.0
33	88	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
34	88	0.0	12826	55.0	3206500	0.22	0.0		1.0	1.0
35	88	0.0	12826	57.0	3206500	0.228	0.0		1.0	1.0
36	88	0.0	12826	81.0	3206500	0.324	0.0		1.0	1.0
37	88	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
38	88	0.0	12826	76.0	3206500	0.304	0.0		1.0	1.0
39	88	0.0	12826	75.0	3206500	0.3	0.0		1.0	1.0
40	88	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
41	88	0.0	12826	86.0	3206500	0.344	0.0		1.0	1.0
42	88	0.0	12826	90.0	3206500	0.36	0.0		1.0	1.0
43	88	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
44	88	0.0	12826	90.0	3206500	0.36	0.0		1.0	1.0
45	88	0.0	12826	58.0	3206500	0.232	0.0		1.0	1.0
46	88	0.0	12826	88.0	3206500	0.352	0.0		1.0	1.0
47	88	0.0	12826	71.0	3206500	0.284	0.0		1.0	1.0
48	88	0.0	12826	74.0	3206500	0.296	0.0		1.0	1.0
49	88	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
50	88	0.0	12826	84.0	3206500	0.336	0.0		1.0	1.0
51	88	0.0	12826	68.0	3206500	0.272	0.0		1.0	1.0
52	88	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
53	88	1.0	12826	64.0	3206500	0.256	3.9064766081871345	1.9658679754205868	0.22855042342015058	1.0
54	88	1.0	12826	58.0	3206500	0.232	4.310602944141964	2.1078896799140727	0.209849133011644	1.0
55	88	0.0	12826	97.0	3206500	0.388	0.0		1.0	1.0
56	88	1.0	12826	108.0	3206500	0.432	2.314917334488485	1.2109606758816704	0.35282441089726513	1.0
57	88	0.0	12826	57.0	3206500	0.228	0.0		1.0	1.0
58	88	0.0	12826	64.0	3206500	0.256	0.0		1.0	1.0
59	88	0.0	12826	64.0	3206500	0.256	0.0		1.0	1.0
60	88	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
61	88	0.0	12826	89.0	3206500	0.356	0.0		1.0	1.0
62	88	1.0	12826	66.0	3206500	0.264	3.7880961663417803	1.9214729561873247	0.23468531142578591	1.0
63	88	0.0	12826	63.0	3206500	0.252	0.0		1.0	1.0
64	88	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
65	88	0.0	12826	68.0	3206500	0.272	0.0		1.0	1.0
66	88	0.0	12826	62.0	3206500	0.248	0.0		1.0	1.0
67	88	0.0	12826	79.0	3206500	0.316	0.0		1.0	1.0
68	88	0.0	12826	67.0	3206500	0.268	0.0		1.0	1.0
69	88	1.0	12826	64.0	3206500	0.256	3.9064766081871345	1.9658679754205868	0.22855042342015058	1.0
70	88	0.0	12826	77.0	3206500	0.308	0.0		1.0	1.0
71	88	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
72	88	0.0	12826	81.0	3206500	0.324	0.0		1.0	1.0
73	88	0.0	12826	79.0	3206500	0.316	0.0		1.0	1.0
74	88	0.0	12826	85.0	3206500	0.34	0.0		1.0	1.0
75	88	0.0	12826	95.0	3206500	0.38	0.0		1.0	1.0
76	88	0.0	12826	56.0	3206500	0.224	0.0		1.0	1.0
77	88	0.0	12826	71.0	3206500	0.284	0.0		1.0	1.0
78	88	0.0	12826	91.0	3206500	0.364	0.0		1.0	1.0
79	88	0.0	12826	70.0	3206500	0.28	0.0		1.0	1.0
80	88	1.0	12826	82.0	3206500	0.328	3.0489402367707887	1.6083078719090196	0.2820404105090681	1.0
81	88	1.0	12826	66.0	3206500	0.264	3.7880961663417803	1.9214729561873247	0.23468531142578591	1.0
82	88	0.0	12826	74.0	3206500	0.296	0.0		1.0	1.0
83	88	0.0	12826	85.0	3206500	0.34	0.0		1.0	1.0
84	88	0.0	12826	67.0	3206500	0.268	0.0		1.0	1.0
85	88	1.0	12826	79.0	3206500	0.316	3.1647257383966245	1.6620804781687382	0.2733901679930437	1.0
86	88	1.0	12826	72.0	3206500	0.288	3.4724149880875026	1.7959393744756724	0.2527988238063696	1.0
87	88	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
88	88	0.0	12826	9.0	3206500	0.036	0.0		1.0	1.0
89	88	0.0	12826	0.0	3206500	0.0			1.0	1.0
90	88	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	88	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	88	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	88	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	88	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	88	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	88	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	88	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	88	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	88	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	88	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	89	0.0	12826	95.0	3206500	0.38	0.0		1.0	1.0
2	89	0.0	12826	115.0	3206500	0.46	0.0		1.0	1.0
3	89	1.0	12826	122.0	3206500	0.488	2.0492621353018246	1.0351045412603646	0.38800302465416536	1.0
4	89	1.0	12826	91.0	3206500	0.364	2.747388985283722	1.4580611868646156	0.3073781903365389	1.0
5	89	0.0	12826	62.0	3206500	0.248	0.0		1.0	1.0
6	89	0.0	12826	94.0	3206500	0.376	0.0		1.0	1.0
7	89	0.0	12826	85.0	3206500	0.34	0.0		1.0	1.0
8	89	0.0	12826	82.0	3206500	0.328	0.0		1.0	1.0
9	89	0.0	12826	79.0	3206500	0.316	0.0		1.0	1.0
10	89	1.0	12826	63.0	3206500	0.252	3.9684854110585106	1.9885885018578642	0.22546456345677904	1.0
11	89	0.0	12826	93.0	3206500	0.372	0.0		1.0	1.0
12	89	0.0	12826	80.0	3206500	0.32	0.0		1.0	1.0
13	89	0.0	12826	89.0	3206500	0.356	0.0		1.0	1.0
14	89	0.0	12826	80.0	3206500	0.32	0.0		1.0	1.0
15	89	0.0	12826	79.0	3206500	0.316	0.0		1.0	1.0
16	89	0.0	12826	76.0	3206500	0.304	0.0		1.0	1.0
17	89	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
18	89	1.0	12826	79.0	3206500	0.316	3.1647257383966245	1.6620804781687382	0.2733901679930437	1.0
19	89	0.0	12826	86.0	3206500	0.344	0.0		1.0	1.0
20	89	0.0	12826	60.0	3206500	0.24	0.0		1.0	1.0
21	89	0.0	12826	94.0	3206500	0.376	0.0		1.0	1.0
22	89	0.0	12826	81.0	3206500	0.324	0.0		1.0	1.0
23	89	0.0	12826	72.0	3206500	0.288	0.0		1.0	1.0
24	89	0.0	12826	63.0	3206500	0.252	0.0		1.0	1.0
25	89	0.0	12826	81.0	3206500	0.324	0.0		1.0	1.0
26	89	0.0	12826	83.0	3206500	0.332	0.0		1.0	1.0
27	89	0.0	12826	71.0	3206500	0.284	0.0		1.0	1.0
28	89	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
29	89	0.0	12826	82.0	3206500	0.328	0.0		1.0	1.0
30	89	0.0	12826	90.0	3206500	0.36	0.0		1.0	1.0
31	89	0.0	12826	81.0	3206500	0.324	0.0		1.0	1.0
32	89	1.0	12826	67.0	3206500	0.268	3.731556253818626	1.899777435150391	0.23773443746122574	1.0
33	89	0.0	12826	90.0	3206500	0.36	0.0		1.0	1.0
34	89	0.0	12826	79.0	3206500	0.316	0.0		1.0	1.0
35	89	0.0	12826	65.0	3206500	0.26	0.0		1.0	1.0
36	89	1.0	12826	77.0	3206500	0.308	3.24692843219159	1.6990755855293969	0.26756552087026075	1.0
37	89	0.0	12826	98.0	3206500	0.392	0.0		1.0	1.0
38	89	0.0	12826	74.0	3206500	0.296	0.0		1.0	1.0
39	89	0.0	12826	78.0	3206500	0.312	0.0		1.0	1.0
40	89	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
41	89	0.0	12826	97.0	3206500	0.388	0.0		1.0	1.0
42	89	0.0	12826	92.0	3206500	0.368	0.0		1.0	1.0
43	89	0.0	12826	72.0	3206500	0.288	0.0		1.0	1.0
44	89	0.0	12826	78.0	3206500	0.312	0.0		1.0	1.0
45	89	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
46	89	0.0	12826	65.0	3206500	0.26	0.0		1.0	1.0
47	89	0.0	12826	64.0	3206500	0.256	0.0		1.0	1.0
48	89	0.0	12826	68.0	3206500	0.272	0.0		1.0	1.0
49	89	0.0	12826	52.0	3206500	0.208	0.0		1.0	1.0
50	89	0.0	12826	68.0	3206500	0.272	0.0		1.0	1.0
51	89	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
52	89	0.0	12826	77.0	3206500	0.308	0.0		1.0	1.0
53	89	0.0	12826	71.0	3206500	0.284	0.0		1.0	1.0
54	89	0.0	12826	56.0	3206500	0.224	0.0		1.0	1.0
55	89	0.0	12826	65.0	3206500	0.26	0.0		1.0	1.0
56	89	0.0	12826	67.0	3206500	0.268	0.0		1.0	1.0
57	89	0.0	12826	77.0	3206500	0.308	0.0		1.0	1.0
58	89	0.0	12826	70.0	3206500	0.28	0.0		1.0	1.0
59	89	1.0	12826	81.0	3206500	0.324	3.08658243688783	1.626010323582198	0.2791684987903616	1.0
60	89	0.0	12826	81.0	3206500	0.324	0.0		1.0	1.0
61	89	0.0	12826	84.0	3206500	0.336	0.0		1.0	1.0
62	89	0.0	12826	65.0	3206500	0.26	0.0		1.0	1.0
63	89	0.0	12826	57.0	3206500	0.228	0.0		1.0	1.0
64	89	0.0	12826	83.0	3206500	0.332	0.0		1.0	1.0
65	89	0.0	12826	60.0	3206500	0.24	0.0		1.0	1.0
66	89	0.0	12826	89.0	3206500	0.356	0.0		1.0	1.0
67	89	0.0	12826	70.0	3206500	0.28	0.0		1.0	1.0
68	89	0.0	12826	115.0	3206500	0.46	0.0		1.0	1.0
69	89	1.0	12826	76.0	3206500	0.304	3.2896522006771316	1.7179350627197307	0.26463571259290025	1.0
70	89	0.0	12826	57.0	3206500	0.228	0.0		1.0	1.0
71	89	0.0	12826	58.0	3206500	0.232	0.0		1.0	1.0
72	89	0.0	12826	68.0	3206500	0.272	0.0		1.0	1.0
73	89	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
74	89	0.0	12826	80.0	3206500	0.32	0.0		1.0	1.0
75	89	0.0	12826	78.0	3206500	0.312	0.0		1.0	1.0
76	89	0.0	12826	87.0	3206500	0.348	0.0		1.0	1.0
77	89	0.0	12826	62.0	3206500	0.248	0.0		1.0	1.0
78	89	0.0	12826	79.0	3206500	0.316	0.0		1.0	1.0
79	89	0.0	12826	72.0	3206500	0.288	0.0		1.0	1.0
80	89	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
81	89	0.0	12826	80.0	3206500	0.32	0.0		1.0	1.0
82	89	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
83	89	0.0	12826	87.0	3206500	0.348	0.0		1.0	1.0
84	89	0.0	12826	88.0	3206500	0.352	0.0		1.0	1.0
85	89	1.0	12826	69.0	3206500	0.276	3.6233929429047658	1.8573412689543438	0.24379629609175027	1.0
86	89	0.0	12826	95.0	3206500	0.38	0.0		1.0	1.0
87	89	1.0	12826	99.0	3206500	0.396	2.5253714533246696	1.33649560745079	0.3291490362402692	1.0
88	89	0.0	12826	72.0	3206500	0.288	0.0		1.0	1.0
89	89	0.0	12826	9.0	3206500	0.036	0.0		1.0	1.0
90	89	0.0	12826	0.0	3206500	0.0			1.0	1.0
91	89	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	89	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	89	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	89	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	89	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	89	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	89	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	89	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	89	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	89	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	90	0.0	12826	131.0	3206500	0.524	0.0		1.0	1.0
2	90	0.0	12826	99.0	3206500	0.396	0.0		1.0	1.0
3	90	2.0	12826	64.0	3206500	0.256	7.813562461010605	2.9659804706478177	0.028768610917216858	1.0
4	90	0.0	12826	85.0	3206500	0.34	0.0		1.0	1.0
5	90	0.0	12826	84.0	3206500	0.336	0.0		1.0	1.0
6	90	0.0	12826	94.0	3206500	0.376	0.0		1.0	1.0
7	90	1.0	12826	85.0	3206500	0.34	2.941327829377365	1.5564675905694005	0.2905876805126903	1.0
8	90	0.0	12826	89.0	3206500	0.356	0.0		1.0	1.0
9	90	1.0	12826	108.0	3206500	0.432	2.314917334488485	1.2109606758816704	0.35282441089726513	1.0
10	90	0.0	12826	101.0	3206500	0.404	0.0		1.0	1.0
11	90	0.0	12826	60.0	3206500	0.24	0.0		1.0	1.0
12	90	0.0	12826	94.0	3206500	0.376	0.0		1.0	1.0
13	90	0.0	12826	74.0	3206500	0.296	0.0		1.0	1.0
14	90	0.0	12826	82.0	3206500	0.328	0.0		1.0	1.0
15	90	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
16	90	1.0	12826	106.0	3206500	0.424	2.35859649122807	1.2379286233685354	0.34763647718452373	1.0
17	90	0.0	12826	48.0	3206500	0.192	0.0		1.0	1.0
18	90	0.0	12826	88.0	3206500	0.352	0.0		1.0	1.0
19	90	0.0	12826	59.0	3206500	0.236	0.0		1.0	1.0
20	90	0.0	12826	101.0	3206500	0.404	0.0		1.0	1.0
21	90	1.0	12826	85.0	3206500	0.34	2.941327829377365	1.5564675905694005	0.2905876805126903	1.0
22	90	0.0	12826	108.0	3206500	0.432	0.0		1.0	1.0
23	90	0.0	12826	81.0	3206500	0.324	0.0		1.0	1.0
24	90	0.0	12826	56.0	3206500	0.224	0.0		1.0	1.0
25	90	0.0	12826	57.0	3206500	0.228	0.0		1.0	1.0
26	90	0.0	12826	80.0	3206500	0.32	0.0		1.0	1.0
27	90	0.0	12826	71.0	3206500	0.284	0.0		1.0	1.0
28	90	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
29	90	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
30	90	0.0	12826	62.0	3206500	0.248	0.0		1.0	1.0
31	90	1.0	12826	68.0	3206500	0.272	3.676679279899094	1.878403334420069	0.24077141627844897	1.0
32	90	0.0	12826	59.0	3206500	0.236	0.0		1.0	1.0
33	90	0.0	12826	68.0	3206500	0.272	0.0		1.0	1.0
34	90	0.0	12826	62.0	3206500	0.248	0.0		1.0	1.0
35	90	0.0	12826	79.0	3206500	0.316	0.0		1.0	1.0
36	90	0.0	12826	59.0	3206500	0.236	0.0		1.0	1.0
37	90	0.0	12826	71.0	3206500	0.284	0.0		1.0	1.0
38	90	0.0	12826	68.0	3206500	0.272	0.0		1.0	1.0
39	90	0.0	12826	76.0	3206500	0.304	0.0		1.0	1.0
40	90	0.0	12826	68.0	3206500	0.272	0.0		1.0	1.0
41	90	0.0	12826	48.0	3206500	0.192	0.0		1.0	1.0
42	90	1.0	12826	73.0	3206500	0.292	3.4248465913642554	1.776039367099511	0.2557757885180958	1.0
43	90	0.0	12826	65.0	3206500	0.26	0.0		1.0	1.0
44	90	0.0	12826	80.0	3206500	0.32	0.0		1.0	1.0
45	90	0.0	12826	52.0	3206500	0.208	0.0		1.0	1.0
46	90	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
47	90	0.0	12826	88.0	3206500	0.352	0.0		1.0	1.0
48	90	1.0	12826	72.0	3206500	0.288	3.4724149880875026	1.7959393744756724	0.2527988238063696	1.0
49	90	0.0	12826	62.0	3206500	0.248	0.0		1.0	1.0
50	90	0.0	12826	68.0	3206500	0.272	0.0		1.0	1.0
51	90	0.0	12826	62.0	3206500	0.248	0.0		1.0	1.0
52	90	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
53	90	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
54	90	0.0	12826	83.0	3206500	0.332	0.0		1.0	1.0
55	90	0.0	12826	78.0	3206500	0.312	0.0		1.0	1.0
56	90	1.0	12826	56.0	3206500	0.224	4.464555834029518	2.158516652856604	0.20351516982097634	1.0
57	90	0.0	12826	67.0	3206500	0.268	0.0		1.0	1.0
58	90	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
59	90	0.0	12826	67.0	3206500	0.268	0.0		1.0	1.0
60	90	0.0	12826	63.0	3206500	0.252	0.0		1.0	1.0
61	90	0.0	12826	72.0	3206500	0.288	0.0		1.0	1.0
62	90	0.0	12826	55.0	3206500	0.22	0.0		1.0	1.0
63	90	0.0	12826	88.0	3206500	0.352	0.0		1.0	1.0
64	90	0.0	12826	71.0	3206500	0.284	0.0		1.0	1.0
65	90	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
66	90	0.0	12826	70.0	3206500	0.28	0.0		1.0	1.0
67	90	0.0	12826	60.0	3206500	0.24	0.0		1.0	1.0
68	90	0.0	12826	88.0	3206500	0.352	0.0		1.0	1.0
69	90	1.0	12826	61.0	3206500	0.244	4.098602243313201	2.035131987668861	0.21925576616867087	1.0
70	90	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
71	90	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
72	90	0.0	12826	83.0	3206500	0.332	0.0		1.0	1.0
73	90	0.0	12826	56.0	3206500	0.224	0.0		1.0	1.0
74	90	2.0	12826	79.0	3206500	0.316	6.329945039759312	2.662192973395969	0.04179562195022243	1.0
75	90	0.0	12826	63.0	3206500	0.252	0.0		1.0	1.0
76	90	0.0	12826	65.0	3206500	0.26	0.0		1.0	1.0
77	90	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
78	90	0.0	12826	91.0	3206500	0.364	0.0		1.0	1.0
79	90	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
80	90	0.0	12826	81.0	3206500	0.324	0.0		1.0	1.0
81	90	1.0	12826	82.0	3206500	0.328	3.0489402367707887	1.6083078719090196	0.2820404105090681	1.0
82	90	0.0	12826	78.0	3206500	0.312	0.0		1.0	1.0
83	90	1.0	12826	69.0	3206500	0.276	3.6233929429047658	1.8573412689543438	0.24379629609175027	1.0
84	90	0.0	12826	78.0	3206500	0.312	0.0		1.0	1.0
85	90	0.0	12826	71.0	3206500	0.284	0.0		1.0	1.0
86	90	0.0	12826	87.0	3206500	0.348	0.0		1.0	1.0
87	90	1.0	12826	53.0	3206500	0.212	4.717270955165692	2.2379524701588016	0.19391890422031013	1.0
88	90	0.0	12826	86.0	3206500	0.344	0.0		1.0	1.0
89	90	0.0	12826	81.0	3206500	0.324	0.0		1.0	1.0
90	90	0.0	12826	7.0	3206500	0.028	0.0		1.0	1.0
91	90	0.0	12826	0.0	3206500	0.0			1.0	1.0
92	90	0.0	12826	0.0	3206500	0.0			1.0	1.0
93	90	0.0	12826	0.0	3206500	0.0			1.0	1.0
94	90	0.0	12826	0.0	3206500	0.0			1.0	1.0
95	90	0.0	12826	0.0	3206500	0.0			1.0	1.0
96	90	0.0	12826	0.0	3206500	0.0			1.0	1.0
97	90	0.0	12826	0.0	3206500	0.0			1.0	1.0
98	90	0.0	12826	0.0	3206500	0.0			1.0	1.0
99	90	0.0	12826	0.0	3206500	0.0			1.0	1.0
100	90	0.0	12826	0.0	3206500	0.0			1.0	1.0
1	91	0.0	12826	142.0	3206500	0.568	0.0		1.0	1.0
2	91	0.0	12826	86.0	3206500	0.344	0.0		1.0	1.0
3	91	0.0	12826	60.0	3206500	0.24	0.0		1.0	1.0
4	91	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
5	91	0.0	12826	84.0	3206500	0.336	0.0		1.0	1.0
6	91	2.0	12826	79.0	3206500	0.316	6.329945039759312	2.662192973395969	0.04179562195022243	1.0
7	91	0.0	12826	97.0	3206500	0.388	0.0		1.0	1.0
8	91	0.0	12826	67.0	3206500	0.268	0.0		1.0	1.0
9	91	0.0	12826	83.0	3206500	0.332	0.0		1.0	1.0
10	91	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
11	91	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
12	91	0.0	12826	69.0	3206500	0.276	0.0		1.0	1.0
13	91	2.0	12826	59.0	3206500	0.236	8.47574198800977	3.083339670970542	0.024865536930851785	1.0
14	91	0.0	12826	70.0	3206500	0.28	0.0		1.0	1.0
15	91	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
16	91	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
17	91	0.0	12826	80.0	3206500	0.32	0.0		1.0	1.0
18	91	0.0	12826	68.0	3206500	0.272	0.0		1.0	1.0
19	91	0.0	12826	50.0	3206500	0.2	0.0		1.0	1.0
20	91	0.0	12826	57.0	3206500	0.228	0.0		1.0	1.0
21	91	0.0	12826	96.0	3206500	0.384	0.0		1.0	1.0
22	91	1.0	12826	61.0	3206500	0.244	4.098602243313201	2.035131987668861	0.21925576616867087	1.0
23	91	0.0	12826	124.0	3206500	0.496	0.0		1.0	1.0
24	91	0.0	12826	62.0	3206500	0.248	0.0		1.0	1.0
25	91	0.0	12826	61.0	3206500	0.244	0.0		1.0	1.0
26	91	0.0	12826	76.0	3206500	0.304	0.0		1.0	1.0
27	91	1.0	12826	56.0	3206500	0.224	4.464555834029518	2.158516652856604	0.20351516982097634	1.0
28	91	1.0	12826	65.0	3206500	0.26	3.846375768481032	1.9434997124547984	0.23162398975476917	1.0
29	91	0.0	12826	61.0	3206500	0.244	0.0		1.0	1.0
30	91	0.0	12826	54.0	3206500	0.216	0.0		1.0	1.0
31	91	0.0	12826	68.0	3206500	0.272	0.0		1.0	1.0
32	91	0.0	12826	59.0	3206500	0.236	0.0		1.0	1.0
33	91	0.0	12826	56.0	3206500	0.224	0.0		1.0	1.0
34	91	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
35	91	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
36	91	0.0	12826	57.0	3206500	0.228	0.0		1.0	1.0
37	91	0.0	12826	59.0	3206500	0.236	0.0		1.0	1.0
38	91	0.0	12826	57.0	3206500	0.228	0.0		1.0	1.0
39	91	1.0	12826	72.0	3206500	0.288	3.4724149880875026	1.7959393744756724	0.2527988238063696	1.0
40	91	0.0	12826	41.0	3206500	0.164	0.0		1.0	1.0
41	91	0.0	12826	46.0	3206500	0.184	0.0		1.0	1.0
42	91	0.0	12826	67.0	3206500	0.268	0.0		1.0	1.0
43	91	0.0	12826	87.0	3206500	0.348	0.0		1.0	1.0
44	91	0.0	12826	72.0	3206500	0.288	0.0		1.0	1.0
45	91	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
46	91	0.0	12826	61.0	3206500	0.244	0.0		1.0	1.0
47	91	0.0	12826	66.0	3206500	0.264	0.0		1.0	1.0
48	91	0.0	12826	67.0	3206500	0.268	0.0		1.0	1.0
49	91	0.0	12826	67.0	3206500	0.268	0.0		1.0	1.0
50	91	0.0	12826	45.0	3206500	0.18	0.0		1.0	1.0
51	91	0.0	12826	43.0	3206500	0.172	0.0		1.0	1.0
52	91	0.0	12826	54.0	3206500	0.216	0.0		1.0	1.0
53	91	0.0	12826	60.0	3206500	0.24	0.0		1.0	1.0
54	91	0.0	12826	58.0	3206500	0.232	0.0		1.0	1.0
55	91	0.0	12826	80.0	3206500	0.32	0.0		1.0	1.0
56	91	0.0	12826	63.0	3206500	0.252	0.0		1.0	1.0
57	91	0.0	12826	56.0	3206500	0.224	0.0		1.0	1.0
58	91	0.0	12826	57.0	3206500	0.228	0.0		1.0	1.0
59	91	0.0	12826	59.0	3206500	0.236	0.0		1.0	1.0
60	91	0.0	12826	73.0	3206500	0.292	0.0		1.0	1.0
61	91	0.0	12826	43.0	3206500	0.172	0.0		1.0	1.0
62	91	0.0	12826	86.0	3206500	0.344	0.0		1.0	1.0
63	91	0.0	12826	52.0	3206500	0.208	0.0		1.0	1.0
64	91	1.0	12826	49.0	3206500	0.196	5.102360663563671	2.3511648803485516	0.18094380681594757	1.0
65	91	0.0	12826	65.0	3206500	0.26	0.0		1.0	1.0
66	91	0.0	12826	49.0	3206500	0.196	0.0		1.0	1.0
67	91	0.0	12826	76.0	3206500	0.304	0.0		1.0	1.0
68	91	0.0	12826	76.0	3206500	0.304	0.0		1.0	1.0
