distance_aa	sites_total	prob_neighbor_within_x	mean_other_methyl_args_within_x	sites_with_neighbor_within_x	ordered_neighbor_pairs_within_x	permutation
25	12826	0.3516295025728988	0.7494152502728832	4510	9612	13
26	12826	0.35771089973491343	0.7717137065336036	4588	9898	13
27	12826	0.3637143302666459	0.7986901606112584	4665	10244	13
28	12826	0.3708872602526119	0.8256666146889131	4757	10590	13
29	12826	0.3761110244815219	0.8474972711679402	4824	10870	13
30	12826	0.38094495555902075	0.8711991267737408	4886	11174	13
31	12826	0.3863246530484952	0.895680648682364	4955	11488	13
32	12826	0.3906128177140184	0.9164197723374395	5010	11754	13
33	12826	0.3959145485732107	0.93871822859816	5078	12040	13
34	12826	0.402541712147201	0.9631997505067831	5163	12354	13
35	12826	0.4065180102915952	0.9869016061125838	5214	12658	13
36	12826	0.4125214408233276	1.0121627943240292	5291	12982	13
37	12826	0.41860283798534226	1.0363324497115234	5369	13292	13
38	12826	0.42312490254171214	1.0594105722750662	5427	13588	13
39	12826	0.4281927335100577	1.0852954935287698	5492	13920	13
40	12826	0.4323249649150164	1.1055668174021518	5545	14180	13
41	12826	0.4363012630594106	1.127397473881179	5596	14460	13
42	12826	0.4405114610946515	1.1529705286137533	5650	14788	13
43	12826	0.44339622641509435	1.173085919226571	5687	15046	13
44	12826	0.4486199906440044	1.1956962420084205	5754	15336	13
45	12826	0.4528301886792453	1.2142523000155934	5808	15574	13
46	12826	0.4562607204116638	1.2357710899734913	5852	15850	13
47	12826	0.46132855138000933	1.2576017464525184	5917	16130	13
48	12826	0.4640573834398877	1.2784968033681585	5952	16398	13
49	12826	0.4669421487603306	1.3011071261500078	5989	16688	13
50	12826	0.47006081397162014	1.32137845002339	6029	16948	13
51	12826	0.47380321222516764	1.3441447060658038	6077	17240	13
52	12826	0.47629814439419926	1.3616092312490253	6109	17464	13
53	12826	0.4796507094963356	1.3804771557773272	6152	17706	13
54	12826	0.4829253079681896	1.4019959457352253	6194	17982	13
55	12826	0.4859660065491969	1.4235147356931233	6233	18258	13
56	12826	0.48916263839076873	1.4456572586932792	6274	18542	13
57	12826	0.4915016372992359	1.4665523156089193	6304	18810	13
58	12826	0.4962576017464525	1.489630438172462	6365	19106	13
59	12826	0.49906440043661315	1.5064712303134258	6401	19322	13
60	12826	0.5023389989084672	1.527054420707937	6443	19586	13
61	12826	0.505847497271168	1.5440511461094653	6488	19804	13
62	12826	0.5086542959613286	1.5626072041166381	6524	20042	13
63	12826	0.5112271947606425	1.5805395290815532	6557	20272	13
64	12826	0.5147356931233432	1.6004989864338064	6602	20528	13
65	12826	0.5171526586620926	1.6206143770466241	6633	20786	13
66	12826	0.5194916575705598	1.638858568532668	6663	21020	13
67	12826	0.5222204896304382	1.6581942928426634	6698	21268	13
68	12826	0.5241696553874942	1.6737876188991112	6723	21468	13
69	12826	0.5264306876656791	1.6934352097302354	6752	21720	13
70	12826	0.5284578200530173	1.711835334476844	6778	21956	13
71	12826	0.5321222516762826	1.72945579292063	6825	22182	13
72	12826	0.5346171838453142	1.7464525183221582	6857	22400	13
73	12826	0.5366443162326524	1.7623577108997348	6883	22604	13
74	12826	0.539762981443942	1.779978169343521	6923	22830	13
75	12826	0.5415562139404335	1.7951036956182753	6946	23024	13
76	12826	0.5441291127397474	1.811944487759239	6979	23240	13
77	12826	0.5463901450179324	1.826914080773429	7008	23432	13
78	12826	0.5493528769686574	1.84749727116794	7046	23696	13
79	12826	0.5516139092468424	1.8669889287385	7075	23946	13
80	12826	0.5545766411975674	1.8869483860907532	7113	24202	13
81	12826	0.5559800405426477	1.9003586464992983	7131	24374	13
82	12826	0.5573054732574458	1.917511305161391	7148	24594	13
83	12826	0.5585529393419616	1.9324808981755808	7164	24786	13
84	12826	0.5611258381412755	1.94916575705598	7197	25000	13
85	12826	0.5632309371588959	1.9660065491969436	7224	25216	13
86	12826	0.565180102915952	1.9805083424294403	7249	25402	13
87	12826	0.5673631685638547	1.9976610010915328	7277	25622	13
88	12826	0.5692343676906284	2.0099797286761265	7301	25780	13
89	12826	0.5722750662716357	2.0280679869016063	7340	26012	13
90	12826	0.5737564322469982	2.041946047091845	7359	26190	13
91	12826	0.5751598315920786	2.056603773584906	7377	26378	13
92	12826	0.5770310307188523	2.071105566817402	7401	26564	13
93	12826	0.5793700296273195	2.0871666926555434	7431	26770	13
94	12826	0.5820988616871979	2.105566817402152	7466	27006	13
95	12826	0.583424294401996	2.121004210198035	7483	27204	13
96	12826	0.584437860595665	2.1353500701699675	7496	27388	13
97	12826	0.5865429596132855	2.1501637299235927	7523	27578	13
98	12826	0.5878683923280836	2.1637299235927023	7540	27752	13
99	12826	0.5900514579759862	2.1821300483393107	7568	27988	13
100	12826	0.592234523623889	2.1967877748323716	7596	28176	13
1	12826	0.022922189302978326	0.02338998908467176	294	300	14
2	12826	0.05660377358490566	0.06096990488071106	726	782	14
3	12826	0.08147512864493997	0.09184469047247779	1045	1178	14
4	12826	0.10385155153594261	0.1250584749727117	1332	1604	14
5	12826	0.12381100888819585	0.15546546078278498	1588	1994	14
6	12826	0.14907219709964134	0.19678777483237175	1912	2524	14
7	12826	0.17254015281459537	0.2396694214876033	2213	3074	14
8	12826	0.18844534539217214	0.2719476064244503	2417	3488	14
9	12826	0.2032590051457976	0.3039139248401684	2607	3898	14
10	12826	0.21721503196631842	0.33525651021362857	2786	4300	14
11	12826	0.2307032590051458	0.36784656167160457	2959	4718	14
12	12826	0.24271012006861065	0.3971620146577265	3113	5094	14
13	12826	0.25424918135038205	0.42990799937626695	3261	5514	14
14	12826	0.2676594417589272	0.46374551691875876	3433	5948	14
15	12826	0.27810697021674724	0.49477623577109	3567	6346	14
16	12826	0.28527990020271327	0.5219086231093092	3659	6694	14
17	12826	0.2939341961640418	0.5468579447996258	3770	7014	14
18	12826	0.3020427257133947	0.5716513332293778	3874	7332	14
19	12826	0.310307188523312	0.5980040542647747	3980	7670	14
20	12826	0.317791985030407	0.62778730703259	4076	8052	14
21	12826	0.324653048495244	0.6516450958989553	4164	8358	14
22	12826	0.330188679245283	0.6737876188991112	4235	8642	14
23	12826	0.3359582098861687	0.6990488071105567	4309	8966	14
24	12826	0.34297520661157027	0.725557461406518	4399	9306	14
25	12826	0.3506939030095119	0.7537813815686886	4498	9668	14
26	12826	0.35607360049898645	0.7773273039139248	4567	9970	14
27	12826	0.3623109309215656	0.8032122251676282	4647	10302	14
28	12826	0.3677685950413223	0.8300327459847185	4717	10646	14
29	12826	0.3744737252455949	0.8566973335412443	4803	10988	14
30	12826	0.38039918914704507	0.8793076563230937	4879	11278	14
31	12826	0.3867924528301887	0.906751910182442	4961	11630	14
32	12826	0.390145017932325	0.9281147668797755	5004	11904	14
33	12826	0.39505691564010603	0.9519725557461407	5067	12210	14
34	12826	0.4007484796507095	0.9759862778730704	5140	12518	14
35	12826	0.4063620770310307	1.0012474660845159	5212	12842	14
36	12826	0.4121316076719164	1.0272883205987837	5286	13176	14
37	12826	0.4172774052705442	1.0484952440355528	5352	13448	14
38	12826	0.4221893029783253	1.0731326992047403	5415	13764	14
39	12826	0.4262435677530017	1.096210821768283	5467	14060	14
40	12826	0.4322469982847341	1.119912677374084	5544	14364	14
41	12826	0.4385622953375955	1.143770466240449	5625	14670	14
42	12826	0.4437860595665055	1.1663807890222984	5692	14960	14
43	12826	0.44815219086231095	1.1900826446280992	5748	15264	14
44	12826	0.45314205520037426	1.213160767191642	5812	15560	14
45	12826	0.4572742866053329	1.2354592234523625	5865	15846	14
46	12826	0.4614065180102916	1.260408545142679	5918	16166	14
47	12826	0.46452518322158115	1.2819273351005769	5958	16442	14
48	12826	0.46826758147512865	1.3025105254950882	6006	16706	14
49	12826	0.47154217994698266	1.3234055824107283	6048	16974	14
50	12826	0.47505067830968345	1.3447684391080617	6093	17248	14
51	12826	0.4780913768906908	1.3655075627631375	6132	17514	14
52	12826	0.48105410884141586	1.386558552939342	6170	17784	14
53	12826	0.48479650709496336	1.4093248089817558	6218	18076	14
54	12826	0.48752533915484175	1.428660533291751	6253	18324	14
55	12826	0.49189147045064713	1.4517386558552938	6309	18620	14
56	12826	0.4953999688133479	1.4731015125526274	6354	18894	14
57	12826	0.49828473413379076	1.491501637299236	6391	19130	14
58	12826	0.5007016996725402	1.5114610946514893	6422	19386	14
59	12826	0.503898331514112	1.5307968189614845	6463	19634	14
60	12826	0.507172929985966	1.552783408701076	6505	19916	14
61	12826	0.5106034617183846	1.5727428660533291	6549	20172	14
62	12826	0.5132543271479807	1.5927023234055824	6583	20428	14
63	12826	0.5171526586620926	1.6120380477155778	6633	20676	14
64	12826	0.5209730235459223	1.6302822392016216	6682	20910	14
65	12826	0.5222204896304382	1.6497738967721816	6698	21160	14
66	12826	0.5254950881022922	1.6691096210821768	6740	21408	14
67	12826	0.5279900202713239	1.6892250116949945	6772	21666	14
68	12826	0.5308747855917667	1.707625136441603	6809	21902	14
69	12826	0.5335256510213628	1.725869327927647	6843	22136	14
70	12826	0.5358646499298301	1.7436457196319974	6873	22364	14
71	12826	0.5376578824263215	1.761733977857477	6896	22596	14
72	12826	0.5401528145953531	1.7785747699984407	6928	22812	14
73	12826	0.5424138468735381	1.7955714953999689	6957	23030	14
74	12826	0.5458443786059567	1.8139716201465772	7001	23266	14
75	12826	0.5476376111024481	1.8308124122875409	7024	23482	14
76	12826	0.5502884765320443	1.8471854046468112	7058	23692	14
77	12826	0.5534851083736161	1.8634024637455169	7099	23900	14
78	12826	0.5553563075003898	1.8822703882738188	7123	24142	14
79	12826	0.5579292062997038	1.9016061125838142	7156	24390	14
80	12826	0.5601902385778886	1.9196943708092937	7185	24622	14
81	12826	0.5620614377046624	1.935443630126306	7209	24824	14
82	12826	0.5643224699828473	1.9532200218306566	7238	25052	14
83	12826	0.5661157024793388	1.9695930141899267	7261	25262	14
84	12826	0.5686886012786527	1.9854982067675035	7294	25466	14
85	12826	0.57172929985966	2.0021830656479027	7333	25680	14
86	12826	0.5736004989864338	2.0160611258381413	7357	25858	14
87	12826	0.5760954311554655	2.0318103851551537	7389	26060	14
88	12826	0.5784344300639327	2.047247777951037	7419	26258	14
89	12826	0.5799157960392952	2.0634648370497426	7438	26466	14
90	12826	0.5820988616871979	2.0796818961484487	7466	26674	14
91	12826	0.584437860595665	2.0963667550288476	7496	26888	14
92	12826	0.586387026352721	2.111804147824731	7521	27086	14
93	12826	0.5882582254794948	2.124746608451583	7545	27252	14
94	12826	0.5898955247154218	2.1412755340714176	7566	27464	14
95	12826	0.5912989240605021	2.1559332605644785	7584	27652	14
96	12826	0.5945735225323562	2.1723062529237485	7626	27862	14
97	12826	0.5960548885077187	2.186340246374552	7645	28042	14
98	12826	0.5973803212225167	2.201465772649306	7662	28236	14
99	12826	0.5991735537190083	2.219242164353657	7685	28464	14
100	12826	0.601044752845782	2.2328083580227664	7709	28638	14
1	12826	0.02455948853890535	0.025105254950881024	315	322	15
2	12826	0.05948853890534851	0.06377670357087167	763	818	15
3	12826	0.08389209418368938	0.09371588959925152	1076	1202	15
4	12826	0.10307188523312022	0.12256354280368002	1322	1572	15
5	12826	0.12482457508186497	0.1559332605644784	1601	2000	15
6	12826	0.14759083112427882	0.19600810852954936	1893	2514	15
7	12826	0.17207235303290191	0.23888975518478092	2207	3064	15
8	12826	0.18766567908934975	0.27179167316388586	2407	3486	15
9	12826	0.2016996725401528	0.3028223920162171	2587	3884	15
10	12826	0.21534383283954467	0.3341649773896772	2762	4286	15
11	12826	0.22711679401216278	0.36410416341805707	2913	4670	15
12	12826	0.2398253547481678	0.3951348822703883	3076	5068	15
13	12826	0.25167628255106816	0.429596132855138	3228	5510	15
14	12826	0.26376111024481524	0.4634336503976298	3383	5944	15
15	12826	0.2737408389209418	0.4946203025105255	3511	6344	15
16	12826	0.28294090129424604	0.5214408233276158	3629	6688	15
17	12826	0.29214096366755027	0.5504444097926088	3747	7060	15
18	12826	0.30017152658662094	0.5772649306096991	3850	7404	15
19	12826	0.30773428972399813	0.6020583190394511	3947	7722	15
20	12826	0.31568688601278655	0.6330890378917823	4049	8120	15
21	12826	0.3241072820832684	0.6599095587088726	4157	8464	15
22	12826	0.3323717448931857	0.6867300795259629	4263	8808	15
23	12826	0.33837517542491813	0.7118353344768439	4340	9130	15
24	12826	0.34578200530173087	0.7364727896460315	4435	9446	15
25	12826	0.35209730235459225	0.7632933104631218	4516	9790	15
26	12826	0.3584905660377358	0.7865273662872291	4598	10088	15
27	12826	0.36488382972087946	0.812256354280368	4680	10418	15
28	12826	0.3694838609075316	0.8381412755340715	4739	10750	15
29	12826	0.37595509122095744	0.8627787307032591	4822	11066	15
30	12826	0.3811008888195852	0.8871043193513176	4888	11378	15
31	12826	0.38616871978793077	0.9109621082176829	4953	11684	15
32	12826	0.39053485108373615	0.9338842975206612	5009	11978	15
33	12826	0.3956026820520817	0.9597692187743646	5074	12310	15
34	12826	0.3998908467176049	0.9831592078590363	5129	12610	15
35	12826	0.40347731171058787	1.0070169967254015	5175	12916	15
36	12826	0.4083892094183689	1.0263527210353969	5238	13164	15
37	12826	0.4134570403867145	1.046935911429908	5303	13428	15
38	12826	0.4176672384219554	1.069390300951193	5357	13716	15
39	12826	0.42390456884453454	1.0937158895992516	5437	14028	15
40	12826	0.4281927335100577	1.115702479338843	5492	14310	15
41	12826	0.4323249649150164	1.1356619366910963	5545	14566	15
42	12826	0.43661312958053955	1.1606112583814128	5600	14886	15
43	12826	0.44090129424606267	1.183221581163262	5655	15176	15
44	12826	0.445579292062997	1.2070793700296274	5715	15482	15
45	12826	0.44994542335880244	1.2273506939030094	5771	15742	15
46	12826	0.45454545454545453	1.2518322158116326	5830	16056	15
47	12826	0.45976921877436455	1.2727272727272727	5897	16324	15
48	12826	0.4631997505067831	1.2915951972555746	5941	16566	15
49	12826	0.4677997816934352	1.3154529861219397	6000	16872	15
50	12826	0.47052861375331356	1.3336971776079838	6035	17106	15
51	12826	0.47481677841883674	1.3594261656011226	6090	17436	15
52	12826	0.478169343520973	1.378450023389989	6133	17680	15
53	12826	0.4812100421019804	1.399345080305629	6172	17948	15
54	12826	0.4846405738343989	1.4202401372212694	6216	18216	15
55	12826	0.48658973959145485	1.4405114610946514	6241	18476	15
56	12826	0.4902541712147201	1.4614065180102915	6288	18744	15
57	12826	0.4937626695774209	1.480742242320287	6333	18992	15
58	12826	0.4961796351161703	1.4996101668485888	6364	19234	15
59	12826	0.4994542335880243	1.5209730235459225	6406	19508	15
60	12826	0.5021050990176205	1.5399968813347886	6440	19752	15
61	12826	0.5044440979260877	1.5555902073912367	6470	19952	15
62	12826	0.5069390300951193	1.573990332137845	6502	20188	15
63	12826	0.5100576953064089	1.5927023234055824	6542	20428	15
64	12826	0.5130204272571339	1.609543115546546	6580	20644	15
65	12826	0.5156712926867301	1.6329331046312179	6614	20944	15
66	12826	0.5177763917043505	1.6477467643848434	6641	21134	15
67	12826	0.5202713238733822	1.6652112895680649	6673	21358	15
68	12826	0.5240137221269296	1.6832995477935444	6721	21590	15
69	12826	0.5261188211445501	1.6999844066739436	6748	21804	15
70	12826	0.5289256198347108	1.717760798378294	6784	22032	15
71	12826	0.5315764852643069	1.732730391392484	6818	22224	15
72	12826	0.5338375175424919	1.7491033837517542	6847	22434	15
73	12826	0.5368782161234992	1.7678153750194916	6886	22674	15
74	12826	0.5389833151411196	1.7849680336815843	6913	22894	15
75	12826	0.5412443474193045	1.8007172929985966	6942	23096	15
76	12826	0.543037579915796	1.815219086231093	6965	23282	15
77	12826	0.5453765788242633	1.8294090129424607	6995	23464	15
78	12826	0.5480274442538593	1.8473413379073755	7029	23694	15
79	12826	0.55083424294402	1.8638702635272104	7065	23906	15
80	12826	0.5530173085919227	1.8796195228442227	7093	24108	15
81	12826	0.5540308747855918	1.892094183689381	7106	24268	15
82	12826	0.55605800717293	1.9084671760486511	7132	24478	15
83	12826	0.5588648058630906	1.9271791673163885	7168	24718	15
84	12826	0.5613597380321222	1.9446436924996102	7200	24942	15
85	12826	0.5636987369405895	1.9611726181194449	7230	25154	15
86	12826	0.5649462030251052	1.9773896772181507	7246	25362	15
87	12826	0.5672852019335725	1.9959457352253236	7276	25600	15
88	12826	0.5691564010603462	2.011694994542336	7300	25802	15
89	12826	0.5711055668174021	2.0279120536410415	7325	26010	15
90	12826	0.5736784656167161	2.0438172462186186	7358	26214	15
91	12826	0.5753937314829253	2.059254639014502	7380	26412	15
92	12826	0.5764852643068766	2.0726648994230468	7394	26584	15
93	12826	0.5784344300639327	2.0876344924372368	7419	26776	15
94	12826	0.5806174957118353	2.1024481521908625	7447	26966	15
95	12826	0.582800561359738	2.1188211445501324	7475	27176	15
96	12826	0.5845158272259473	2.132387338219242	7497	27350	15
97	12826	0.5869327927646967	2.1501637299235927	7528	27578	15
98	12826	0.5890378917823171	2.1640417901138314	7555	27756	15
99	12826	0.5915328239513489	2.1801029159519727	7587	27962	15
100	12826	0.5929362232964291	2.1935131763605176	7605	28134	15
1	12826	0.026118821144550133	0.026508654295961328	335	340	16
2	12826	0.06252923748635585	0.06611570247933884	802	848	16
3	12826	0.08724465928582567	0.0952752222048963	1119	1222	16
4	12826	0.11040074847965071	0.12926867300795258	1416	1658	16
5	12826	0.1314517386558553	0.16045532512084829	1686	2058	16
6	12826	0.15258069546234213	0.1970996413535007	1957	2528	16
7	12826	0.1732418524871355	0.23655075627631375	2222	3034	16
8	12826	0.1901606112583814	0.2722594729455793	2439	3492	16
9	12826	0.2054420707937003	0.30438172462186186	2635	3904	16
10	12826	0.22165912989240605	0.3386870419460471	2843	4344	16
11	12826	0.23202869171994386	0.36940589427724935	2976	4738	16
12	12826	0.24411351941369094	0.4007484796507095	3131	5140	16
13	12826	0.2553407141743334	0.4309995322002183	3275	5528	16
14	12826	0.2653984094807422	0.46390145017932327	3404	5950	16
15	12826	0.2749883050054577	0.4924372368626228	3527	6316	16
16	12826	0.28551380009356	0.5230001559332605	3662	6708	16
17	12826	0.29416809605488853	0.5479494776235772	3773	7028	16
18	12826	0.30321222516762825	0.5786683299547793	3889	7422	16
19	12826	0.31077498830500544	0.6040854514267894	3986	7748	16
20	12826	0.31896148448464057	0.63230937158896	4091	8110	16
21	12826	0.32745984718540466	0.6600654919694371	4200	8466	16
22	12826	0.3336971776079838	0.6831436145329799	4280	8762	16
23	12826	0.34001247466084517	0.7074692031810386	4361	9074	16
24	12826	0.34757523779822236	0.7358490566037735	4458	9438	16
25	12826	0.35435833463277716	0.7629814439419929	4545	9786	16
26	12826	0.3600498986433806	0.787774832371745	4618	10104	16
27	12826	0.3655075627631374	0.8135038203648838	4688	10434	16
28	12826	0.3722906595976922	0.8397006081397163	4775	10770	16
29	12826	0.3785279900202713	0.8627787307032591	4855	11066	16
30	12826	0.38515515359426167	0.8878839856541401	4940	11388	16
31	12826	0.390145017932325	0.9114299079993763	5004	11690	16
32	12826	0.3944331825978481	0.9332605644784032	5059	11970	16
33	12826	0.39848744737252456	0.956650553563075	5111	12270	16
34	12826	0.404179011383128	0.9806642756900047	5184	12578	16
35	12826	0.4099485420240137	1.0062373304225791	5258	12906	16
36	12826	0.4144706065803836	1.0271323873382192	5316	13174	16
37	12826	0.42031810385155155	1.0478715109932948	5391	13440	16
38	12826	0.4246842351473569	1.0718852331202244	5447	13748	16
39	12826	0.4298300327459847	1.0966786215499766	5513	14066	16
40	12826	0.4338063308903789	1.1202245438952128	5564	14368	16
41	12826	0.4393419616404179	1.1445501325432714	5635	14680	16
42	12826	0.4444877592390457	1.1721503196631842	5701	15034	16
43	12826	0.44791829097146424	1.1932013098393888	5745	15304	16
44	12826	0.4528301886792453	1.215811632621238	5808	15594	16
45	12826	0.4558708872602526	1.2345236238889754	5847	15834	16
46	12826	0.45891158584125996	1.2543271479806644	5886	16088	16
47	12826	0.46296585061593637	1.2760018711991268	5938	16366	16
48	12826	0.467409948542024	1.299859660065492	5995	16672	16
49	12826	0.47099641353500704	1.3234055824107283	6041	16974	16
50	12826	0.4741930453765788	1.3455481054108842	6082	17258	16
51	12826	0.4773896772181506	1.368626227974427	6123	17554	16
52	12826	0.48198970840480276	1.3896772181506316	6182	17824	16
53	12826	0.4854202401372213	1.4101044752845782	6226	18086	16
54	12826	0.48838297208794634	1.4297520661157024	6264	18338	16
55	12826	0.49157960392951816	1.4522064556369874	6305	18626	16
56	12826	0.49508810229221895	1.4727896460314984	6350	18890	16
57	12826	0.49766100109153283	1.4935287696865742	6383	19156	16
58	12826	0.5000779666302823	1.5134882270388275	6414	19412	16
59	12826	0.5033525651021363	1.5364104163418058	6456	19706	16
60	12826	0.5065491969437081	1.5571495399968813	6497	19972	16
61	12826	0.5097458287852799	1.5767971308280055	6538	20224	16
62	12826	0.5120068610634648	1.5962887883985655	6567	20474	16
63	12826	0.5148916263839077	1.6146889131451738	6604	20710	16
64	12826	0.5181662248557617	1.6351161702791206	6646	20972	16
65	12826	0.5205052237642289	1.6547637611102448	6676	21224	16
66	12826	0.5225323561515671	1.6728520193357244	6702	21456	16
67	12826	0.5247154217994698	1.692031810385155	6730	21702	16
68	12826	0.5268984874473726	1.708248869483861	6758	21910	16
69	12826	0.5293934196164042	1.7268049274910338	6790	22148	16
70	12826	0.5323561515671292	1.7475440511461096	6828	22414	16
71	12826	0.5343832839544674	1.7631373772025574	6854	22614	16
72	12826	0.5366443162326524	1.780913768906908	6883	22842	16
73	12826	0.5392172150319663	1.7963511617027912	6916	23040	16
74	12826	0.5421799469826915	1.8153750194916576	6954	23284	16
75	12826	0.5450647123031342	1.83112427880867	6991	23486	16
76	12826	0.5470918446904725	1.8467176048651177	7017	23686	16
77	12826	0.5497427101200686	1.862154997661001	7051	23884	16
78	12826	0.551847809137689	1.880087322625916	7078	24114	16
79	12826	0.5546546078278497	1.897707781069702	7114	24340	16
80	12826	0.5568376734757524	1.9148604397317948	7142	24560	16
81	12826	0.5592546390145018	1.9290503664431624	7173	24742	16
82	12826	0.5617495711835334	1.9466708248869484	7205	24968	16
83	12826	0.5632309371588959	1.9582098861687198	7224	25116	16
84	12826	0.5658818025884921	1.9761422111336349	7258	25346	16
85	12826	0.5682208014969593	1.99547793544363	7288	25594	16
86	12826	0.5693123343209107	2.0082644628099175	7302	25758	16
87	12826	0.5706377670357087	2.0261967877748326	7319	25988	16
88	12826	0.5735225323561516	2.041946047091845	7356	26190	16
89	12826	0.5764852643068766	2.0603461718384533	7394	26426	16
90	12826	0.5780445969125214	2.0748479650709495	7414	26612	16
91	12826	0.5799157960392952	2.089661624824575	7438	26802	16
92	12826	0.5806954623421176	2.1047871510993295	7448	26996	16
93	12826	0.5820988616871979	2.120848276937471	7466	27202	16
94	12826	0.5843598939653828	2.1364416029939184	7495	27402	16
95	12826	0.5855293934196164	2.150319663184157	7510	27580	16
96	12826	0.5869327927646967	2.1646655231560894	7528	27764	16
97	12826	0.588648058630906	2.1801029159519727	7550	27962	16
98	12826	0.5905192577576797	2.1941369094027756	7574	28142	16
99	12826	0.5912209574302199	2.2083268361141433	7583	28324	16
100	12826	0.5934819897084048	2.2225167628255105	7612	28506	16
1	12826	0.02471542179946983	0.025573054732574457	317	328	17
2	12826	0.06019023857788866	0.06595976921877436	772	846	17
3	12826	0.08560736004989865	0.09777015437392796	1098	1254	17
4	12826	0.1061905504444098	0.12895680648682364	1362	1654	17
5	12826	0.1249025417121472	0.15905192577576796	1602	2040	17
6	12826	0.1447840324341182	0.19148604397317948	1857	2456	17
7	12826	0.16864182130048339	0.23358802432558864	2163	2996	17
8	12826	0.18470294713862467	0.267269608607516	2369	3428	17
9	12826	0.20014033993450803	0.299859660065492	2567	3846	17
10	12826	0.21557773273039138	0.332137845002339	2765	4260	17
11	12826	0.22875409324808982	0.36192109777015435	2934	4642	17
12	12826	0.24037112116014345	0.39076875097458286	3083	5012	17
13	12826	0.2512084827693747	0.4230469359114299	3222	5426	17
14	12826	0.2634492437236863	0.4570403867144862	3379	5862	17
15	12826	0.27459847185404646	0.4865117729611726	3522	6240	17
16	12826	0.28527990020271327	0.5144238266022143	3659	6598	17
17	12826	0.29338842975206614	0.5390612817714019	3763	6914	17
18	12826	0.3032901917979105	0.5677530017152659	3890	7282	17
19	12826	0.31093092156556995	0.5939497894900982	3988	7618	17
20	12826	0.3200530173085919	0.6259161079058163	4105	8028	17
21	12826	0.32699204740371124	0.6505535630750039	4194	8344	17
22	12826	0.33354124434741933	0.6761266178075783	4278	8672	17
23	12826	0.34063620770310304	0.7002962731950725	4369	8982	17
24	12826	0.3474972711679401	0.7277405270544207	4457	9334	17
25	12826	0.3530329019179791	0.7526898487447372	4528	9654	17
26	12826	0.3609854982067675	0.7791985030406986	4630	9994	17
27	12826	0.368314361453298	0.8058630905972244	4724	10336	17
28	12826	0.3745516918758771	0.8323717448931857	4804	10676	17
29	12826	0.3802432558864806	0.8576329331046312	4877	11000	17
30	12826	0.38523312022454387	0.8799313893653516	4941	11286	17
31	12826	0.38952128489006704	0.9033213784500234	4996	11586	17
32	12826	0.39466708248869486	0.9279588336192109	5062	11902	17
33	12826	0.4017620458443786	0.9552471542179947	5153	12252	17
34	12826	0.40706377670357086	0.978481210042102	5221	12550	17
35	12826	0.4122095743021987	1.004210198035241	5287	12880	17
36	12826	0.4164197723374396	1.024793388429752	5341	13144	17
37	12826	0.4207079370029627	1.0441291127397474	5396	13392	17
38	12826	0.4254639014501793	1.0700140339934507	5457	13724	17
39	12826	0.4305317324185249	1.0969904880711057	5522	14070	17
40	12826	0.4359893965382816	1.1234991423670668	5592	14410	17
41	12826	0.4405114610946515	1.1454857321066583	5650	14692	17
42	12826	0.4445657258693279	1.16887572119133	5702	14992	17
43	12826	0.4477623577108997	1.190706377670357	5743	15272	17
44	12826	0.4512708560736005	1.2139404334944643	5788	15570	17
45	12826	0.4546234211757368	1.23467955714954	5831	15836	17
46	12826	0.45867768595041325	1.2585373460159053	5883	16142	17
47	12826	0.462186184313114	1.2806798690160612	5928	16426	17
48	12826	0.4658506159363792	1.3009511928894433	5975	16686	17
49	12826	0.4701387806019024	1.3262123811008888	6030	17010	17
50	12826	0.4723998128800873	1.3455481054108842	6059	17258	17
51	12826	0.474894745049119	1.3681584281927335	6091	17548	17
52	12826	0.47879307656323095	1.3879619522844222	6141	17802	17
53	12826	0.4816778418836738	1.4094807422423203	6178	18078	17
54	12826	0.4841727740527054	1.428660533291751	6210	18324	17
55	12826	0.48635583970060814	1.4479962576017464	6238	18572	17
56	12826	0.48931857165133325	1.469047247777951	6276	18842	17
57	12826	0.492827070014034	1.4880711055668174	6321	19086	17
58	12826	0.4942304693591143	1.5066271635739903	6339	19324	17
59	12826	0.4971932013098394	1.5272103539685016	6377	19588	17
60	12826	0.5	1.547325744581319	6413	19846	17
61	12826	0.5026508654295961	1.5629190706377671	6447	20046	17
62	12826	0.5054576641197568	1.5820988616871978	6483	20292	17
63	12826	0.5095119288944332	1.6022142523000156	6535	20550	17
64	12826	0.512708560736005	1.6213940433494465	6576	20796	17
65	12826	0.5155933260564478	1.6416653672228285	6613	21056	17
66	12826	0.5189458911585841	1.6622485576173398	6656	21320	17
67	12826	0.5215967565881803	1.6811164821456417	6690	21562	17
68	12826	0.5248713550600344	1.6984250740682987	6732	21784	17
69	12826	0.527054420707937	1.7158895992515204	6760	22008	17
70	12826	0.5308747855917667	1.735069390300951	6809	22254	17
71	12826	0.5332137845002339	1.7478559176672384	6839	22418	17
72	12826	0.535552783408701	1.764696709808202	6869	22634	17
73	12826	0.5380477155777327	1.7804459691252144	6901	22836	17
74	12826	0.5404646811164822	1.7983782940901294	6932	23066	17
75	12826	0.5424918135038204	1.8138156868860127	6958	23264	17
76	12826	0.5446748791517231	1.8278496803368158	6986	23444	17
77	12826	0.5474816778418836	1.8437548729143927	7022	23648	17
78	12826	0.548885077186964	1.8612193980976142	7040	23872	17
