ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	gene_ratio_num	bg_ratio_num	fold_enrichment	log2_fold_enrichment	target
C0393525	Progressive cerebellar ataxia	58/4384	133/16946	0.43609022556391	1.68567175237363	4.68971161038724	6.43164413336373e-06	0.000433098617045058	0.000367116936780456	ATXN2/PDHA1/SYNE1/ATXN3/NDUFS8/CACNA1A/SPTBN2/ATXN7/GRID2/NDUFA2/KIF1C/PEX10/NDUFS7/NDUFS2/GLS/AIFM1/CSTB/EEF2/GFAP/BRAF/XRCC1/LAMA1/NDUFS1/ECHS1/SDHA/RFC1/FUS/NDUFV1/MRE11/MECP2/POLG/ATXN1/ATN1/VCP/SPTBN1/PMPCA/TARDBP/ATM/SQSTM1/PEX6/KARS1/ATP2B3/NDUFA9/PLEKHG4/PITRM1/SETX/TSC1/FOXRED1/PNKP/TACO1/MSTO1/IRF2BPL/SEPSECS/SACS/NDUFA13/ATXN10/MTCL1/AFG3L2	58	0.0132299270072993	0.00784845981352532	1.68567175237363	0.75332363039175	All methyl proteins
C0023520	Leukodystrophy	75/4384	184/16946	0.407608695652174	1.57557868533799	4.63742993429119	6.68318948597463e-06	0.000444270805471273	0.000376587065362602	PDHA1/PSAP/CPS1/PLEKHG2/NDUFS8/POLR3A/POLR1C/NDUFA1/NDUFA2/SCO2/NDUFS7/NDUFS2/RNASEH2A/ATRN/NDUFB8/POLR1A/AIFM1/NDUFB10/MBP/TUBB4A/EPRS1/HSPD1/GFAP/DARS1/ARSA/GJA1/WT1/EIF2S2/LMNB1/MAG/NDUFS1/PRDX5/ECHS1/SDHA/HSPA9/TUFM/NDUFV1/HSD17B4/RARS1/ATN1/ADAR/NDUFA6/YWHAZ/SORD/LMNB2/KIF5A/AIMP1/AIMP2/KARS1/NDUFA9/NADK2/HSP90B2P/AARS2/IBA57/TSEN54/ISCA2/PNPT1/ALMS1/RNASEH2C/ARHGEF2/FOXRED1/PDXP/TACO1/NDUFAF3/HYCC1/POLR3B/RNF216/NDUFB11/NDUFAF4/NDUFA13/EIF2AK4/EIF2B4/NOTCH3/NFU1/SLC27A6	75	0.0171076642335766	0.010858019591644	1.57557868533799	0.655881805204235	All methyl proteins
C1956147	Microlissencephaly	23/4384	38/16946	0.605263157894737	2.3395961390703	4.88366910741996	6.70396664543477e-06	0.000444270805471273	0.000376587065362602	DONSON/TCF4/KIF2A/DNM1L/PLK4/CIT/WDR62/KIF5C/BUB1B/PQBP1/ADGRL2/STAMBP/P4HB/TUBG1/ACTG1/DYNC1H1/TSEN54/KIFBP/PNKP/TSEN34/KATNB1/TUBB2B/DNMT3A	23	0.0052463503649635	0.00224241708957866	2.3395961390703	1.22625951337879	All methyl proteins
C0037773	Spastic Paraplegia, Hereditary	53/4384	119/16946	0.445378151260504	1.72157348340796	4.66635057369927	7.56243338801584e-06	0.000497215108582144	0.000421465413187057	ATXN2/SYNE1/ATP1A1/ATXN3/PCYT2/KIF1A/CACNA1A/NOP56/POLR3A/ATXN7/AP5Z1/KIF1C/KIF5C/KIF1B/PQBP1/TUBB4A/APP/NEFL/CAPN1/UCHL1/HSPD1/MAG/PRDX5/KIF5B/HSPA4/CUX1/DNM2/ALDH18A1/VCP/HSPE1/HSPA14/KIF5A/DCTN1/DYNC1H1/PCBP1/RTN1/IMMT/HSP90B2P/IBA57/DSTYK/SPART/DDHD1/BICD2/GPT2/TFG/PDXP/ALS2/MAP1LC3B/ATAD3A/SPAST/UBQLN2/AFG3L2/AP4B1	53	0.0120894160583942	0.0070223061489437	1.72157348340796	0.783727762020623	All methyl proteins
C0426429	Broad nasal tip	55/4384	125/16946	0.44	1.70078467153285	4.64558445396698	8.00342617957047e-06	0.000522098504682917	0.000442557875258485	SH3PXD2B/HCFC1/USP27X/FLNB/ASXL2/FOXP1/KDM6A/PDE6D/CCNK/IGF1R/PRKAR1A/APC/GDI1/CTNNB1/AGL/ATP6V1A/EIF2S3/ATRX/MECP2/RPS6KA3/KIF11/PPP2CA/BPTF/EXOSC2/FRMPD4/KIAA0753/KIF7/QRICH1/IQSEC2/NXN/BCOR/POGZ/ARID1B/GATAD2B/TFAP2B/KAT6A/USP9X/MED12/PHF21A/FAM149B1/DOCK7/ARX/SLC9A7/WAC/UPF3B/TBL1XR1/ALX4/RAB3GAP2/EBF3/ALG13/PRMT7/RLIM/PUF60/LAS1L/KPTN	55	0.0125456204379562	0.00737637200519297	1.70078467153285	0.76620049962794	All methyl proteins
C1847514	Postnatal microcephaly	32/4384	61/16946	0.524590163934426	2.0277611583104	4.75043358184395	8.22634563758988e-06	0.000532480512200585	0.000451358205362337	DPM1/EEF1A2/WDR73/PPT1/PLEKHG2/HNRNPR/HTRA2/COQ9/TRIO/PLPBP/GLS/DHFR/HSPD1/CTNNA2/PIGA/PAFAH1B1/MECP2/ACTG1/CLTC/UBE3A/COG2/EFTUD2/TAF2/PARS2/RUSC2/GPT2/FOXRED1/RAB3GAP2/ARNT2/PUF60/SMC3/PSAT1	32	0.0072992700729927	0.00359966953853417	2.0277611583104	1.01988773320248	All methyl proteins
C0541794	Skeletal muscle atrophy	111/4384	298/16946	0.37248322147651	1.43980398520551	4.52494102783737	8.4960767925683e-06	0.000539305022181311	0.000457143015335284	AGRN/TTN/ATXN2/SMCHD1/PHKA1/MATR3/SLC12A6/OPA1/HUWE1/FHL1/HMGA2/WNK1/HNRNPA1/KIF1A/DMPK/TPM3/AIP/DNM1L/NOP56/PHGDH/PIP5K1C/RNASEH1/LRP4/VAPB/GNAS/AIFM1/MT-CO2/SOD1/COL2A1/LMNA/CHRNA1/MT-ND5/INSR/CAPN1/HEXB/PFN1/PFKM/AR/PRKAR1A/ACADM/NEFH/DES/NEB/FLNA/RYR1/TNXB/HNRNPA2B1/PSMB8/FUS/IGHMBP2/USP8/MDH2/PRPH/AARS1/HINT1/ANXA11/MECP2/RPS6KA3/POLG/ATXN1/EPHA4/ALDH18A1/VCP/LAMB2/TPI1/ACTA1/COG7/HSPG2/AMPD2/GFPT1/MTAP/TARDBP/ATM/SQSTM1/WRN/DCTN1/DYNC1H1/FRG1/PLEC/ATP2B3/GLE1/RRM2B/SETX/PHF6/BBS7/PNPT1/BICD2/FIG4/TAF15/NARS2/NEK1/ALS2/VPS13A/PNKP/TUBB2B/PRX/MCCC2/LZTFL1/TBC1D23/RBM28/MAP3K20/SUCLA2/IFT172/SEPTIN9/UBQLN2/AGTPBP1/CHMP2B/COLQ/LEMD3/AFG3L2/PSAT1	111	0.0253193430656934	0.01758527086038	1.43980398520551	0.525872416653311	All methyl proteins
C0023827	liposarcoma	75/4384	185/16946	0.405405405405405	1.56706204379562	4.58134655128654	8.42216659981747e-06	0.000539305022181311	0.000457143015335284	RASA2/CDKN2A/EWSR1/VIM/EML4/PTK2/FOXP1/TSN/HMGA2/MAZ/CHEK1/XPO1/PER1/GRAP2/TRIO/AHSA1/GNAS/CAVIN2/SOD1/EGFR/A2M/IGF2/TP53/EIF2S1/CCK/EIF4E/HSP90AA1/HMBS/PARP1/TOP2A/CDK4/ATP2A2/HMGA1/CEBPB/EIF2S2/HOXA5/CDK11B/NF1/OSBP/APC/PTX3/HMGB2/CALR/MAPK1/PML/HOXC13/CTNNB1/FUS/STAT3/EIF2S3/MSH2/CRK/FASN/RPS14/YBX1/E2F1/TARDBP/AIMP2/GPS2/MBTPS1/LBR/MAPK14/DDR2/MYOCD/TAF15/LPP/MAP3K5/NANS/RASSF1/TAB2/CCDC180/DNM3/POLDIP2/SOX21/SPIN1	75	0.0171076642335766	0.0109170305676856	1.56706204379562	0.648062300744936	All methyl proteins
C1836047	Long face	74/4384	182/16946	0.406593406593407	1.57165416700088	4.58043691676372	8.52554047041115e-06	0.000539305022181311	0.000457143015335284	AGRN/TTN/JMJD1C/MYO9A/SLC12A6/HUWE1/ASXL2/VAMP1/TPM3/AIP/ARVCF/BIN1/NFIB/PDE6D/PQBP1/SNAP29/APC2/BCR/FGF3/BRAF/NEB/RYR1/APC/MAPK1/FBN1/ARL3/EIF2S3/CRKL/SLC6A8/SMS/SLC25A1/SEC24C/HNRNPK/ACTA1/MAP2K1/PTPN11/GFPT1/FMR1/PRDX1/NSUN2/NFIX/NONO/HERC1/SPEG/CSPP1/KIAA0753/KIF7/BCORL1/BRWD3/BCOR/MYPN/ASXL1/DOCK3/RUSC2/POC1A/PHIP/PIBF1/MED12/FAM149B1/CHAMP1/SLC9A7/MSTO1/SETD2/UPF3B/IRF2BPL/EBF3/ATAD3A/TAB2/MAP3K20/CC2D2A/TCF20/KMT2B/SATB2/CAMTA1	74	0.0168795620437956	0.010739997639561	1.57165416700088	0.65228379619562	All methyl proteins
C0949664	Tauopathies	92/4384	238/16946	0.38655462184874	1.49419585352389	4.53578026645371	8.9933437345386e-06	0.000555440289520554	0.000470820108003304	RNF213/SCRN1/WNK1/HSPA1B/SRSF2/TIA1/STXBP3/DNM1L/BIN1/MID1/CLOCK/SYNJ1/NUAK1/GRAP2/AHSA1/MT-CO2/SOD1/LMNA/APOB/TP53/HSPB1/APP/ARG1/NEFL/HSP90AA1/HSPA1A/MAP2/HSPA8/GFAP/EZR/CREB1/CAPN2/TFEB/SFPQ/RPS6KB1/GRK2/MAPK1/HSPA4/PTGS2/IRS1/FUS/MTOR/CASP2/SYK/CRK/MECP2/PRKAA2/SLC12A3/NPEPPS/ACTB/TRA2B/PSPH/SET/FKBP4/RELA/GABPA/KHDRBS1/TARDBP/AIMP2/FKBP5/SQSTM1/PIN1/SNW1/DCTN1/PTPA/HSPB2/NFE2L2/MAPK14/SPHKAP/ZC3H14/MARK2/PHF6/CTNNBL1/TSC1/HSPH1/HDAC2/USP13/USP9X/OTUB1/MARK4/VPS35/RANBP9/PARK7/SDF4/RBM4/ADNP/NMNAT1/NRXN3/DCTN4/POLDIP2/PPME1/PSAT1	92	0.020985401459854	0.0140446122978874	1.49419585352389	0.579369263514436	All methyl proteins
C0037763	Spasm	69/4384	167/16946	0.413173652694611	1.59708957996416	4.58080026236275	8.90363054210097e-06	0.000555440289520554	0.000470820108003304	SMN1/ATXN2/MATR3/EIF4G1/ATP1A1/ATXN3/HNRNPA1/ACADVL/ACE/PHGDH/HTRA2/DNAJC6/MFN2/VAPB/GNAS/LDHA/SOD1/PGK1/MBP/HSPB1/GLA/CCK/PFN1/DLD/UCHL1/AR/ACADM/NEFH/SLC25A4/GFAP/CPT2/APC/GNA11/FUS/HADHA/PRPH/CDKN2B/HINT1/ANXA11/MECP2/POLG/EPHA4/ALDH18A1/SLC12A3/VCP/HADHB/GFPT1/TARDBP/SQSTM1/DCTN1/GLE1/GIGYF2/VPS13C/RRM2B/FIG4/TFG/TAF15/NEK1/VPS35/ARX/PARK7/DPYSL5/ISCU/MAP3K20/UBQLN2/CHMP2B/GMPPB/PSAT1/MORC2	69	0.0157390510948905	0.0098548329989378	1.59708957996416	0.675445235069484	All methyl proteins
C2267233	Neonatal Hypotonia	67/4384	161/16946	0.416149068322981	1.60859081017364	4.58357476947984	8.97476915366174e-06	0.000555440289520554	0.000470820108003304	EEF1A2/SDHAF1/SNRPN/SLC12A6/PLOD1/DST/TPM3/TAF6/PDHX/BIN1/KMT2D/ATXN7/SCO2/PEX10/GLS/LETM1/LMNA/CHRNA1/H1-4/PRKAR1A/EGR2/BRAF/MAG/NEB/FLNA/RYR1/CPT2/SDHA/IGHMBP2/SLC6A8/TUFM/MECP2/HSD17B4/PRPS1/HNRNPK/ACTA1/MKRN3/PEX6/NFIX/NONO/ATP2B3/HADH/KIF7/TIMM50/NADK2/PREPL/EARS2/AHDC1/RRM2B/GLYCTK/ARID1B/PHIP/GATAD2B/KAT6A/GATA6/MED12/DNAJC19/ZNF469/NSD1/ARX/SHANK3/EBF3/SH2B1/MAPK8IP3/MRPS16/AP4B1/CAMTA1	67	0.0152828467153285	0.00950076714268854	1.60859081017364	0.685797383108522	All methyl proteins
C1836150	Gait imbalance	30/4384	56/16946	0.535714285714286	2.07076055787278	4.74130855004439	9.04669214069405e-06	0.000555440289520554	0.000470820108003304	TTN/TBL2/STRN4/HTRA2/RNASEH1/DNAJC6/HSPB1/UCHL1/RFC2/MECP2/LIMK1/ATXN1/VCP/GTF2I/PPP3CA/FLNC/CHD4/VPS13C/RRM2B/SETX/GATAD2B/ALS2/PARK7/MIPEP/TUBB6/ATXN10/CLIP2/BAZ1B/HSPB8/AFG3L2	30	0.00684306569343066	0.00330461465832645	2.07076055787278	1.05016074431628	All methyl proteins
C0221629	Proximal muscle weakness	50/4384	111/16946	0.45045045045045	1.7411800486618	4.62812749299124	9.21574623362617e-06	0.000561689642706412	0.000476117385131789	AGRN/TTN/SMN1/SDHAF1/MYO9A/SYNE1/FHL1/VAMP1/HNRNPA1/MYH14/TPM3/BIN1/DYSF/MFN2/VAPB/LMNA/OAT/GAA/ACADM/LAMP2/NEB/RYR1/TNXB/HNRNPA2B1/SDHA/FUS/DNM2/SLC25A1/POLG/VCP/LAMB2/CNBP/ACTA1/MTAP/TARDBP/TOP3A/SQSTM1/FLNC/PABPN1/MTMR14/SYNE2/TFG/NARS2/TMEM43/MAP3K20/MYH2/COLQ/LRP12/GMPPB/MORC2	50	0.0114051094890511	0.00655021834061135	1.7411800486618	0.800065394189986	All methyl proteins
C0016522	Foramen Ovale, Patent	36/4384	72/16946	0.5	1.9327098540146	4.68522504009858	9.57711385189812e-06	0.000579484787415575	0.000491201476278894	TKT/ASCC1/ACADVL/PHGDH/STAMBP/IGF1R/GAA/NF1/TALDO1/HSPA9/NKX2-1/NOTCH1/ATP1A2/NKX2-5/HNRNPK/PPP1CB/RPL11/RAC1/SOS1/PLD1/FLNC/NONO/PACS1/MED13L/CHST3/ASXL1/CHDH/FLCN/GATA6/DVL3/NSD1/G6PC3/ADNP/FANCI/WDR35/TRRAP	36	0.00821167883211679	0.00424879027499115	1.9327098540146	0.950625070765367	All methyl proteins
C2243051	Large head (disorder)	33/4384	64/16946	0.515625	1.99310703695255	4.70219638249342	9.66905809691268e-06	0.000580839101505186	0.000492349463412653	NFIA/ASXL2/NFIB/MEFV/FIBP/GLI3/GFAP/BRAF/NF1/PPP2R1A/FBN1/MTOR/SMARCA2/RPS6KA3/DNM1/PTPN11/PPP2R5D/KIF7/SZT2/AHDC1/BRSK2/KMT2E/ARID1B/BICD2/GATAD2B/AUTS2/CREBBP/GCDH/NSD1/UPF3B/ADNP/CIZ1/SATB2	33	0.00752737226277372	0.0037767024666588	1.99310703695255	0.99501919012382	All methyl proteins
C0206743	Rhabdoid Tumor	45/4384	97/16946	0.463917525773196	1.79323594702385	4.6283676951196	9.9816030370326e-06	0.000591649736878862	0.000501513120803463	NPM1/CDKN2A/EWSR1/VIM/CIC/PLK4/BIN1/BRD4/BANF1/AIFM1/EGFR/IGF2/TP53/KRT8/BCR/CDK4/VCL/RPL10/CTNNB1/PTGS2/CDKN1A/CDKN2B/MCAM/MKI67/NSF/RPL5/CDK9/SMARCA2/SMARCA4/CNN1/ACTB/XIAP/E2F1/TAGLN/TLE1/PTPN11/KCNMA1/NFATC2/MELK/CROCC/CRTC1/BCOR/PHF5A/PGBD5/RASSF1	45	0.010264598540146	0.00572406467602974	1.79323594702385	0.842565324907914	All methyl proteins
C1846707	SPINOCEREBELLAR ATAXIA 17	18/4384	27/16946	0.666666666666667	2.57694647201946	4.84437945384303	9.9907320838227e-06	0.000591649736878862	0.000501513120803463	CIT/ATXN7/HSPB1/ATP5F1B/P4HB/HMGB1/AR/HSPA5/HSPA8/NQO1/PDIA3/ATN1/GABPA/NFE2L2/JPH3/PARK7/STUB1/HYOU1	18	0.00410583941605839	0.00159329635312168	2.57694647201946	1.36566257004421	All methyl proteins
C1262760	Hepatitis, Drug-Induced	109/4384	293/16946	0.372013651877133	1.43798890162178	4.46763145327649	1.08788870410704e-05	0.000626473839951297	0.000531031843659946	HLA-A/HLA-B/VIM/MDH1/DSC2/CPS1/SULT2B1/WASL/ACTN4/HPGDS/BRD4/COQ9/SRP72/AIFM1/BPNT1/DHFR/GSR/SOD1/PNP/HPRT1/ALB/CAT/ARG1/SERPING1/KRT18/KRT8/GSN/ENO1/PYGL/P4HB/ANXA2/ANXA6/SOD3/CYP3A4/GSTP1/HMGB1/GSTM1/HSPA5/CYP2A6/CKB/PLS3/GOT1/PZP/GSTM3/NME2/ARNT/CANX/GSTM2/LAP3/SHC1/BLVRB/ECHS1/GDI1/S100A11/HSPA1L/CTNNB1/PTGS2/AHR/PGM1/TAGLN2/TALDO1/HADHA/NOTCH1/GCLC/CCT5/ALDH9A1/FASN/CCT3/IRAK1/POLG/SESN2/ACTB/POLR2G/TUBB4B/GSTO1/PRKDC/MAT1A/SORD/E2F1/GSTM4/COL14A1/GABPA/BAX/EIF4EBP2/PUM1/GANAB/NR0B2/NFE2L2/DDB1/IMMT/ALDH1L2/PAN2/NFXL1/RDH13/SORL1/GGH/ERLEC1/PDLIM5/SNX18/PARK7/MAP3K5/MAP1LC3B/OCIAD1/HAO2/DNAJB9/DNAJC12/RIPK3/ATP6V1D/CFAP20	109	0.0248631386861314	0.0172902159801723	1.43798890162178	0.524052541120046	All methyl proteins
C0034935	Babinski Reflex	85/4384	217/16946	0.391705069124424	1.51410449392849	4.50269926369912	1.0777985217077e-05	0.000626473839951297	0.000531031843659946	HCFC1/SDHAF1/USP27X/PSAP/OPA1/VAMP1/ATXN3/KIF1A/ZFR/CACNA1A/NOP56/DDX3X/MAN2B1/POLR3A/ATXN7/CACNA1G/KIF1C/ABCB7/ATP6AP2/MFN2/AIFM1/NEFL/CAPN1/UCHL1/HSPD1/NEFH/EEF2/DARS1/ARSA/LMNB1/MAG/DNMT1/NDUFS1/SDHA/GDI1/RFC1/FUS/HADHA/EIF2S3/IREB2/CCT5/MECP2/RPS6KA3/ATXN1/ALDH18A1/VCP/HADHB/ADAR/PRPS1/KIF5A/TARDBP/SQSTM1/FRMPD4/IQSEC2/IBA57/TAF2/DSTYK/PARS2/SETX/SPART/RUSC2/DDHD1/GPT2/TFG/USP9X/MED12/ALS2/ARX/SLC9A7/CHP1/HYCC1/UPF3B/IRF2BPL/ALG13/POLR3B/SACS/ATXN10/SPAST/KMT2B/CHMP2B/PLAA/FBXO7/AFG3L2/CTDP1/AP4B1	85	0.0193886861313869	0.012805381801015	1.51410449392849	0.59846477445859	All methyl proteins
C2675021	Narrow palpebral fissure	21/4384	34/16946	0.617647058823529	2.38746511378274	4.78399492673712	1.08120135833217e-05	0.000626473839951297	0.000531031843659946	CACNA1G/PCNT/MYCN/RBMX/ATRX/SMARCA2/DGCR2/HSPG2/KMT2A/DGCR6/TRIP12/LARP7/MED13L/PHF6/GATAD2B/ESS2/DOCK6/TBL1XR1/TRMT1/WDR35/DNMT3A	21	0.00479014598540146	0.00200637318541249	2.38746511378274	1.25547965229379	All methyl proteins
C4012968	Mild global developmental delay	21/4384	34/16946	0.617647058823529	2.38746511378274	4.78399492673712	1.08120135833217e-05	0.000626473839951297	0.000531031843659946	SRCAP/ASXL2/PLK4/PCNT/ALB/GJA1/LAMA1/ACTB/COG7/CENPE/BPTF/ATR/NONO/PHF6/ARID1B/COG1/ATRIP/RBBP8/CDC6/ADNP/EBF3	21	0.00479014598540146	0.00200637318541249	2.38746511378274	1.25547965229379	All methyl proteins
C0037822	Speech Disorders	72/4384	177/16946	0.406779661016949	1.57237411852035	4.52209522455582	1.10001947007083e-05	0.000629120724321333	0.000533275480660151	HNRNPDL/SRCAP/HLA-B/EEF1A2/RAI1/SF3B1/CTNND1/MEF2C/SETD5/TUBGCP5/FOXP1/DDX3X/ARID1A/GRID2/RAD21/ABCB7/MITF/BANF1/PLPBP/ARG1/FH/PAX1/HK1/GATA2/CALR/PIK3R1/CTNNB1/NF2/DDOST/VHL/NAA10/MTOR/GDF5/PAFAH1B1/SLC6A8/MECP2/RPS6KA3/CSE1L/CXCR4/YWHAE/HNRNPU/KMT2A/UBE3A/FMR1/RASGEF1B/CHD3/CUL4B/SMC1A/IQSEC2/NIPBL/TET2/BCOR/DHX30/BBS7/ASXL1/ARID1B/GCDH/MED12/CHAMP1/CDK5RAP2/SCAPER/UPF3B/ADNP/EBF3/LZTFL1/RNF216/IFT172/MLX/SEPTIN9/SATB2/SMC3/GMPPB	72	0.0164233576642336	0.0104449427593532	1.57237411852035	0.652944522124682	All methyl proteins
C0426848	Sacral dimple	34/4384	67/16946	0.507462686567164	1.96155626974616	4.658707175002	1.11618669954611e-05	0.000632885651976234	0.000536466829358739	TBL2/ARID1A/DVL1/KMT2D/LETM1/CBL/RFC2/PAFAH1B1/DHPS/LIG4/LIMK1/BLM/HNRNPK/YWHAE/GTF2I/KMT2A/NSUN2/HIC1/SMC1A/NXN/FAT4/PACS1/ASXL1/ARID1B/DVL3/USP9X/MED12/DCHS1/SHANK3/NELFA/KIF15/NDUFB11/CLIP2/BAZ1B	34	0.00775547445255474	0.00395373539478343	1.96155626974616	0.971998721557934	All methyl proteins
C1858427	Limited extraocular movements	10/4384	11/16946	0.909090909090909	3.51401791639018	4.92718393735124	1.12176139511955e-05	0.000632885651976234	0.000536466829358739	VAMP1/SCO2/NDUFS2/NDUFB8/HSD17B4/LAMB2/CHP1/NDUFAF3/IRF2BPL/COLQ	10	0.00228102189781022	0.000649120736456981	3.51401791639018	1.81312154701543	All methyl proteins
C1386048	Intrauterine retardation	23/4384	39/16946	0.58974358974359	2.27960649447876	4.72609152194096	1.23432641791088e-05	0.000691719838225223	0.000586337748783662	TULP1/GNAS/DARS1/CTNNB1/ALDH18A1/HNRNPK/COG7/KMT2A/KCNMA1/TRIP12/CUL7/EFTUD2/QRICH1/NIPBL/CLASP1/ASXL1/DYNC2H1/PHIP/COG4/KLC4/PRMT7/PNPO/CHD7	23	0.0052463503649635	0.00230142806562021	2.27960649447876	1.18878480796013	All methyl proteins
C0266470	Cerebellar Hypoplasia	87/4384	224/16946	0.388392857142857	1.50130140445777	4.46175260370209	1.25670000661794e-05	0.000699563003683988	0.000592986024175372	WDR73/DISC1/RAB3GAP1/PTK2/LAMB1/EOMES/CACNA1A/ARID1A/CIT/POLR3A/PHGDH/CACNA1G/BUB1B/MACF1/DHFR/SOD1/CAT/TUBB/ASNS/RBM10/GLI3/SON/EN2/FLG/FLNA/AHCY/ATP5F1A/CTNNA2/GJB2/PIGA/ATP6V1A/PI4KA/PAFAH1B1/ERF/SLC25A1/NDUFA6/RAC1/GPSM2/CENPE/VAC14/PMPCA/MAB21L1/TUBB3/NFIX/KIF14/NONO/ATP2B3/CSPP1/BLTP1/C2CD3/ERMARD/PACS1/TSEN54/ASPM/STAG2/DYNC2H1/THOC2/BICD2/TBCK/ATRIP/FIG4/USP9X/LHX4/SMARCE1/ACD/ROBO3/TP53RK/RBBP8/TINF2/MSTO1/TUBB2B/SEPSECS/GPHN/ATAD3A/POLR3B/CHD7/WDR35/LHX3/STUB1/MAPK8IP3/MAST1/MYO5A/AFG3L2/KCTD3/GMPPB/PSAT1/CAMTA1	87	0.0198448905109489	0.0132184586333058	1.50130140445777	0.586213644556491	All methyl proteins
C1865916	Bilateral ptosis	27/4384	49/16946	0.551020408163265	2.12992514524058	4.67917810577398	1.26846053478952e-05	0.000701433474535924	0.000594571532654215	ASXL2/SETD5/SCO2/RAD21/RNASEH1/NDUFS2/ACTL6B/NDUFB8/GSN/DES/STAT3/ATRX/LAMB2/KMT2A/PTPN11/PMPCA/TUBB3/PTCH1/PLEC/PACS1/RRM2B/AUTS2/MIPEP/NDUFAF3/ADNP/PLAGL1/COLQ	27	0.00615875912408759	0.00289153782603564	2.12992514524058	1.09080272881363	All methyl proteins
C1857486	Low-set, posteriorly rotated ears	86/4384	221/16946	0.389140271493213	1.5041904746177	4.45691524045738	1.28991031372947e-05	0.000708602047344809	0.000600647988193696	RASA2/RAI1/RERE/RAB3GAP1/SETD5/TBL2/BUB3/PDE6D/RAD21/BUB1B/PEX10/PEX14/LETM1/COL2A1/RAF1/INSR/TUBB/GNAI3/PKHD1/RBM10/GLI3/RRAS/UMPS/BRAF/NF1/RFC2/NAA10/ATRX/RPL5/LIG4/ERF/LIMK1/BRPF1/PPP1CB/ACTG2/GTF2I/HSPG2/FGD1/FLI1/MAP2K1/KMT2A/PTPN11/SOS1/SOS2/NSUN2/KCNAB2/PEX6/SMC1A/SF3B4/ALX1/TBCE/EXT1/CSPP1/KIAA0753/KIF7/PREPL/GLE1/ERMARD/NXN/NIPBL/BCOR/XYLT1/BBS7/KLHL7/LZTR1/DYNC2H1/ARID1B/COG1/KAT6B/KAT6A/USP9X/FAM149B1/NSD1/UTP23/RAB3GAP2/NELFA/LZTFL1/CHD7/CC2D2A/CLIP2/IFT172/BAZ1B/SMC3/PLAA/GRIP1/RBM8A	86	0.0196167883211679	0.0130414257051812	1.5041904746177	0.588987266076033	All methyl proteins
C0266295	Congenital hypoplasia of kidney	44/4384	95/16946	0.463157894736842	1.7902996542451	4.56317810563622	1.31341179672184e-05	0.000716796634158649	0.000607594146622471	JMJD1C/NFIA/TBL2/HMGA2/PAX2/ARVCF/TBX3/PDE6D/RAD21/LRP4/GLI3/MUC1/GATA3/MCM5/RFC2/HSPA9/NAA10/ATRX/LIMK1/SEC24C/SOX8/GTF2I/KMT2A/NOTCH2/PTCH1/KIF14/RFWD3/FAT4/BCOR/DYNC2H1/ARID1B/KAT6B/DCHS1/FANCI/PRMT7/DACT1/CHD7/WDR35/CLIP2/PUF60/BAZ1B/LEMD3/GRIP1/TRRAP	44	0.010036496350365	0.00560604272394665	1.7902996542451	0.840201081071717	All methyl proteins
C0270612	Leukoencephalopathy	74/4384	184/16946	0.402173913043478	1.55457096953348	4.46817104301433	1.34462369064464e-05	0.000729065442654722	0.000617993827470577	SDHAF1/LAMB1/NDUFS8/POLR3A/NDUFA1/NDUFA2/SCO2/NDUFS7/NDUFS2/NDUFB8/AIFM1/NDUFB10/MT-CO2/MBP/TUBB4A/APP/EIF2S1/NEFL/HMBS/HMGB1/GFAP/DARS1/GJA1/EIF2S2/NDUFS1/PTGS2/EIF2S3/PAFAH1B1/CDKN1B/RPIA/TUFM/AARS1/NDUFV1/ALDH3A2/POLG/NDUFA6/PRPS1/RHOA/ACTA2/EEF1A1/SORD/GFPT1/FMR1/KIF5A/CUL4B/KARS1/NFE2L2/EARS2/AARS2/KCNT1/SZT2/IBA57/RRM2B/ISCA2/KMT2E/COLGALT1/NAXE/FIG4/ARHGEF2/COA7/FOXRED1/MTR/TACO1/NDUFAF3/SHANK3/L2HGDH/EIF2B3/POLR3B/NDUFB11/NDUFAF4/EIF2B4/NOTCH3/NFU1/PLAA	74	0.0168795620437956	0.010858019591644	1.55457096953348	0.636516480337304	All methyl proteins
C0037772	Spastic Paraplegia	59/4384	139/16946	0.424460431654676	1.64071771779657	4.48080143355231	1.47430247818948e-05	0.000794221012444008	0.000673223080702617	OPA1/VAMP1/KIF1A/LAMB1/CALM2/PDHX/DNM1L/AP5Z1/GRID2/KIF1C/KIF1B/MFN2/AIFM1/EGFR/ARG1/CAPN1/UCHL1/CALM1/CALM3/HSPD1/GFAP/MAG/ATP2B4/PAX3/PRDX5/USP8/ATRX/CCT5/ALDH3A2/ALDH18A1/VCP/AMPD2/KIF5A/DYNC1H1/TXNRD1/IMMT/IBA57/SLC30A6/DSTYK/SETX/SPART/DDHD1/GPT2/TFG/PDXP/ALS2/ARX/LYST/HYCC1/KLC2/RAB3GAP2/KLC4/SACS/SPAST/UBQLN2/KIDINS220/NFU1/STUB1/AP4B1	59	0.0134580291970803	0.00820252566977458	1.64071771779657	0.714327047403701	All methyl proteins
