ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:1904115	axon cytoplasm	2/347	62/18675	0.032258064516129	1.73607883238821	0.798799641719609	0.320560324772956	0.729574640031959	0.632358971623356	KIF1A/SPAST	2
GO:0005828	kinetochore microtubule	1/347	21/18675	0.0476190476190476	2.56278303828736	0.985934869706784	0.325702964299982	0.729574640031959	0.632358971623356	CHMP5	1
GO:0034361	very-low-density lipoprotein particle	1/347	21/18675	0.0476190476190476	2.56278303828736	0.985934869706784	0.325702964299982	0.729574640031959	0.632358971623356	APP	1
GO:0034385	triglyceride-rich plasma lipoprotein particle	1/347	21/18675	0.0476190476190476	2.56278303828736	0.985934869706784	0.325702964299982	0.729574640031959	0.632358971623356	APP	1
GO:0035145	exon-exon junction complex	1/347	21/18675	0.0476190476190476	2.56278303828736	0.985934869706784	0.325702964299982	0.729574640031959	0.632358971623356	SMG6	1
GO:0005875	microtubule associated complex	4/347	157/18675	0.0254777070063694	1.37117054277795	0.642616932694401	0.333948626067748	0.734810658245999	0.636897291503947	KIF1A/KIF6/MAP1S/MID1	4
GO:0005903	brush border	3/347	109/18675	0.0275229357798165	1.48124157258811	0.693334944974336	0.33024016716071	0.734810658245999	0.636897291503947	MYH10/MYH14/MYH9	3
GO:0005680	anaphase-promoting complex	1/347	22/18675	0.0454545454545455	2.44629290018339	0.933940322083266	0.338246176018	0.734810658245999	0.636897291503947	ANAPC1	1
GO:0005865	striated muscle thin filament	1/347	22/18675	0.0454545454545455	2.44629290018339	0.933940322083266	0.338246176018	0.734810658245999	0.636897291503947	TPM1	1
GO:0030904	retromer complex	1/347	22/18675	0.0454545454545455	2.44629290018339	0.933940322083266	0.338246176018	0.734810658245999	0.636897291503947	DENND4C	1
GO:0070822	Sin3-type complex	1/347	22/18675	0.0454545454545455	2.44629290018339	0.933940322083266	0.338246176018	0.734810658245999	0.636897291503947	SINHCAF	1
GO:0097449	astrocyte projection	1/347	22/18675	0.0454545454545455	2.44629290018339	0.933940322083266	0.338246176018	0.734810658245999	0.636897291503947	APP	1
GO:0000785	chromatin	28/347	1380/18675	0.0202898550724638	1.0919684250094	0.488476736746035	0.341306881552968	0.737857546909979	0.63953818288981	ACTL8/AHCTF1/ARID1A/ARK2N/CASZ1/DFFA/EHMT2/FAAP20/GLYR1/H1-7/H2AC11/H2AC18/H2AC4/H2BC1/H2BC19P/H2BC4/H2BW1/H3-3A/H3C1/H3C15/IST1/KANSL2/KDM3B/MIS18A/OIP5/SINHCAF/TOX4/TSPYL1	28
GO:0042470	melanosome	3/347	112/18675	0.0267857142857143	1.44156545903664	0.644920080304529	0.345504724346736	0.737857546909979	0.63953818288981	ANXA2P2/ERP29/MYH11	3
GO:0048770	pigment granule	3/347	112/18675	0.0267857142857143	1.44156545903664	0.644920080304529	0.345504724346736	0.737857546909979	0.63953818288981	ANXA2P2/ERP29/MYH11	3
GO:1902493	acetyltransferase complex	3/347	112/18675	0.0267857142857143	1.44156545903664	0.644920080304529	0.345504724346736	0.737857546909979	0.63953818288981	ACTL8/KANSL2/NAA25	3
GO:0000242	pericentriolar material	1/347	23/18675	0.0434782608695652	2.33993233930585	0.884728383006667	0.350556720001367	0.742355407061719	0.643436704115734	CEP85L	1
GO:1990391	DNA repair complex	1/347	23/18675	0.0434782608695652	2.33993233930585	0.884728383006667	0.350556720001367	0.742355407061719	0.643436704115734	PAXX	1
GO:0098562	cytoplasmic side of membrane	5/347	211/18675	0.023696682464455	1.27531857355532	0.553400719217939	0.355388934836165	0.743205380094004	0.644173418418988	ALG13/BORCS6/MYH10/MYH9/TRAF3IP2	5
GO:0055037	recycling endosome	5/347	213/18675	0.0234741784037559	1.26334375126842	0.531862441233845	0.362755006950645	0.743205380094004	0.644173418418988	APP/HLA-B/SORL1/TMUB1/VPS51	5
GO:0031093	platelet alpha granule lumen	2/347	67/18675	0.0298507462686567	1.6065207105682	0.684319734311377	0.354511900299856	0.743205380094004	0.644173418418988	APP/IGF2	2
GO:0032153	cell division site	2/347	68/18675	0.0294117647058824	1.58289540600102	0.662571554129866	0.36123401197557	0.743205380094004	0.644173418418988	MYH10/MYH9	2
GO:0016471	vacuolar proton-transporting V-type ATPase complex	1/347	24/18675	0.0416666666666667	2.24243515850144	0.838019585918076	0.362638899829778	0.743205380094004	0.644173418418988	ATP6AP2	1
GO:0030894	replisome	1/347	24/18675	0.0416666666666667	2.24243515850144	0.838019585918076	0.362638899829778	0.743205380094004	0.644173418418988	DONSON	1
GO:0044322	endoplasmic reticulum quality control compartment	1/347	24/18675	0.0416666666666667	2.24243515850144	0.838019585918076	0.362638899829778	0.743205380094004	0.644173418418988	ERLEC1	1
GO:0098554	cytoplasmic side of endoplasmic reticulum membrane	1/347	24/18675	0.0416666666666667	2.24243515850144	0.838019585918076	0.362638899829778	0.743205380094004	0.644173418418988	ALG13	1
GO:0042611	MHC protein complex	1/347	25/18675	0.04	2.15273775216138	0.793573175582492	0.374496939707483	0.764155698836321	0.662332111564481	HLA-B	1
GO:0005776	autophagosome	3/347	120/18675	0.025	1.34546109510086	0.522378345583954	0.385998741446152	0.772269971846226	0.669365159390526	ATP6AP2/CHMP5/UBQLN1	3
GO:0044304	main axon	2/347	71/18675	0.028169014084507	1.5160125015221	0.599393610333485	0.381238010435543	0.772269971846226	0.669365159390526	APP/MYOC	2
GO:0033176	proton-transporting V-type ATPase complex	1/347	26/18675	0.0384615384615385	2.06994014630902	0.751180420409017	0.386134985923113	0.772269971846226	0.669365159390526	ATP6AP2	1
GO:0035371	microtubule plus-end	1/347	26/18675	0.0384615384615385	2.06994014630902	0.751180420409017	0.386134985923113	0.772269971846226	0.669365159390526	SLAIN1	1
GO:0036379	myofilament	1/347	26/18675	0.0384615384615385	2.06994014630902	0.751180420409017	0.386134985923113	0.772269971846226	0.669365159390526	TPM1	1
GO:0005686	U2 snRNP	1/347	27/18675	0.037037037037037	1.99327569644573	0.710659289907479	0.39755710828274	0.78575993166471	0.681057584880648	SNRPGP15	1
GO:0005689	U12-type spliceosomal complex	1/347	27/18675	0.037037037037037	1.99327569644573	0.710659289907479	0.39755710828274	0.78575993166471	0.681057584880648	SNRPGP15	1
GO:0034364	high-density lipoprotein particle	1/347	27/18675	0.037037037037037	1.99327569644573	0.710659289907479	0.39755710828274	0.78575993166471	0.681057584880648	APP	1
GO:0015935	small ribosomal subunit	2/347	74/18675	0.027027027027027	1.45455253524418	0.539085529541772	0.40097202609308	0.78941367637075	0.684224468867714	CHCHD1/MRPS6	2
GO:0036126	sperm flagellum	5/347	224/18675	0.0223214285714286	1.2013045491972	0.417055180994266	0.403266847866324	0.790842378695049	0.685462796905692	AKAP3/CFAP20/CFAP210/NME7/SLIRP	5
GO:0032838	plasma membrane bounded cell projection cytoplasm	6/347	276/18675	0.0217391304347826	1.16996616965293	0.391422507862794	0.406897821706613	0.791199513247537	0.685772343353651	CFAP20/CFAP210/KIF1A/LCA5/NME7/SPAST	6
GO:0098862	cluster of actin-based cell projections	4/347	175/18675	0.0228571428571429	1.23013585837793	0.420865503277868	0.409728319360332	0.791199513247537	0.685772343353651	MYH10/MYH14/MYH9/TPRN	4
GO:1904813	ficolin-1-rich granule lumen	3/347	124/18675	0.0241935483870968	1.30205912429116	0.464349535442131	0.406039398929206	0.791199513247537	0.685772343353651	CCT8/HSP90AB3P/NME2	3
GO:0160111	axonemal A tubule inner sheath	1/347	28/18675	0.0357142857142857	1.92208727871552	0.671850179075251	0.408767301516646	0.791199513247537	0.685772343353651	NME7	1
GO:0098798	mitochondrial protein-containing complex	4/347	176/18675	0.0227272727272727	1.2231464500917	0.409258837725916	0.413905568831707	0.793297702663648	0.687590949468283	CHCHD1/MRPL39/MRPS6/ROMO1	4
GO:0035869	ciliary transition zone	2/347	76/18675	0.0263157894736842	1.41627483694828	0.500343238058921	0.413962888493134	0.793297702663648	0.687590949468283	LCA5/MACIR	2
GO:0005790	smooth endoplasmic reticulum	1/347	29/18675	0.0344827586206897	1.85580840703568	0.634612444233023	0.419769486660301	0.801378110896938	0.694594644992125	ERP29	1
GO:1990234	transferase complex	19/347	962/18675	0.0197505197505198	1.06294223729382	0.275809694467201	0.425551002400199	0.809349830980002	0.701504135039058	ACTL8/ALG13/ANAPC1/CDC73/CSNK2A3/EPOP/GID4/KANSL2/MAT2B/MAVS/MEGF8/METTL1/NAA25/RAMAC/RBM15B/THUMPD2/TP53RK/TRMT61A/TRPC4AP	19
GO:0016514	SWI/SNF complex	1/347	30/18675	0.0333333333333333	1.79394812680115	0.598821573976643	0.430567512409999	0.809723978562088	0.701828427533974	ARID1A	1
GO:0036452	ESCRT complex	1/347	30/18675	0.0333333333333333	1.79394812680115	0.598821573976643	0.430567512409999	0.809723978562088	0.701828427533974	CHMP5	1
GO:0071007	U2-type catalytic step 2 spliceosome	1/347	30/18675	0.0333333333333333	1.79394812680115	0.598821573976643	0.430567512409999	0.809723978562088	0.701828427533974	CWC15	1
GO:0030864	cortical actin cytoskeleton	2/347	80/18675	0.025	1.34546109510086	0.426061139031553	0.439512843251418	0.823473877318643	0.713746155152959	MISP/MYH9	2
GO:0030141	secretory granule	18/347	918/18675	0.0196078431372549	1.05526360400068	0.236266214873852	0.44162440152098	0.824365549505829	0.714519012207433	AKAP3/APP/ATP6AP2/CCT8/DENND4C/DSN1/HEBP2/HLA-B/HSP90AB3P/IGF2/IST1/KIF1A/LAMTOR1/MYH9/NME2/PDXK/SLIRP/SPAG9	18
GO:0031594	neuromuscular junction	2/347	81/18675	0.0246913580246914	1.32885046429715	0.408113002874224	0.445805329125497	0.829099209886532	0.718621913331059	MYH10/MYH9	2
GO:0031256	leading edge membrane	4/347	185/18675	0.0216216216216216	1.16364202819534	0.307778400772388	0.451167790264663	0.830617985020656	0.719938311995765	AIF1L/ATP6AP2/NME1/TPM1	4
GO:0035267	NuA4 histone acetyltransferase complex	1/347	32/18675	0.03125	1.68182636887608	0.531149477982673	0.451566126777103	0.830617985020656	0.719938311995765	ACTL8	1
GO:0043189	H4/H2A histone acetyltransferase complex	1/347	32/18675	0.03125	1.68182636887608	0.531149477982673	0.451566126777103	0.830617985020656	0.719938311995765	ACTL8	1
