ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0051082	unfolded protein binding	6/357	122/18100	0.0491803278688525	2.49345639895302	2.34773809566118	0.0339752408194112	0.278629717683248	0.252938034208579	AHSA1/CCT6B/CCT8/ERLEC1/HSP90AB3P/HSP90B2P	6
GO:0004865	protein serine/threonine phosphatase inhibitor activity	2/357	15/18100	0.133333333333333	6.76003734827264	3.16562556236526	0.0343866269295552	0.278629717683248	0.252938034208579	PABIR1/TPRN	2
GO:0004550	nucleoside diphosphate kinase activity	2/357	16/18100	0.125	6.3375350140056	3.02971202705699	0.0387960641755461	0.30331468355427	0.275346866955631	NME1/NME2	2
GO:0043531	ADP binding	3/357	39/18100	0.0769230769230769	3.90002154708037	2.57164196253492	0.0412318285532133	0.317546619902359	0.288266515415238	MYH10/MYH9/NME1	3
GO:0032977	membrane insertase activity	2/357	17/18100	0.117647058823529	5.96473883671116	2.90491546940195	0.0434071332861661	0.329383540818555	0.299011986259194	EMC10/EMC8	2
GO:0019205	nucleobase-containing compound kinase activity	3/357	41/18100	0.0731707317073171	3.70977659356425	2.46391906664506	0.0467445033623979	0.344573767642819	0.31280156385364	NME1/NME2/UCK2	3
GO:0140597	protein carrier chaperone	3/357	41/18100	0.0731707317073171	3.70977659356425	2.46391906664506	0.0467445033623979	0.344573767642819	0.31280156385364	EMC10/EMC8/PTMA	3
GO:0048487	beta-tubulin binding	3/357	42/18100	0.0714285714285714	3.62144857943177	2.41256507168728	0.0496301261645802	0.360692184520048	0.327433745637334	EML4/MAP1S/SPAST	3
GO:0030554	adenyl nucleotide binding	41/357	1608/18100	0.0254975124378109	1.29273102275736	1.7443072305471	0.0533123026620266	0.371745245589267	0.337467634204863	AARS1/AARS2/AARSD1/ATAD5/BRSK2/CCT6B/CCT8/CHTF18/CSNK2A3/DDX43/DHX57/FARSB/GLYR1/H1-7/HNRNPU/HSP90AB3P/HSP90B2P/HSPA7/KIF1A/KIF6/MAB21L1/MCM8/MCM9/MYH1/MYH10/MYH11/MYH14/MYH2/MYH4/MYH9/NADK2/NME1/NME2/NME7/PDXK/RNF213/SPAST/SRXN1/TESK1/TP53RK/UCK2	41
GO:0005516	calmodulin binding	8/357	206/18100	0.0388349514563107	1.96894291697261	1.98392823291776	0.052125573370183	0.371745245589267	0.337467634204863	MYH1/MYH10/MYH11/MYH14/MYH2/MYH4/MYH9/NDUFAF4	8
GO:0008307	structural constituent of muscle	3/357	43/18100	0.0697674418604651	3.53722884502638	2.36275635907478	0.0526006333854421	0.371745245589267	0.337467634204863	MYH11/NEBL/TPM1	3
GO:0004521	RNA endonuclease activity	4/357	73/18100	0.0547945205479452	2.77809754038602	2.15925112081093	0.0561129515907798	0.386057106944565	0.350459838005572	NOB1/PIWIL1/PIWIL2/SMG6	4
GO:0042393	histone binding	7/357	176/18100	0.0397727272727273	2.01648841354724	1.92215838632607	0.0602788301604878	0.409261531089628	0.371524645725998	ANP32A/ANP32B/COPRS/GLYR1/H2BC1/PTMA/TSPYL1	7
GO:0035639	purine ribonucleoside triphosphate binding	45/357	1814/18100	0.0248070562293275	1.25772469958215	1.64140344274144	0.0637025381680654	0.426889736295088	0.387527402389461	AARS1/AARS2/AARSD1/ATAD5/BRSK2/CCT6B/CCT8/CHTF18/CSNK2A3/DDX43/DHX57/EEF1A1P5/FARSB/GTPBP6/H1-7/HNRNPU/HSP90AB3P/HSP90B2P/HSPA7/KIF1A/KIF6/MAB21L1/MCM8/MCM9/MYH1/MYH10/MYH11/MYH14/MYH2/MYH4/MYH9/NADK2/NME1/NME2/NME7/PDXK/RABL6/RNF213/RTCB/SPAST/SRXN1/TESK1/TP53RK/TUBA4A/UCK2	45
GO:0017069	snRNA binding	3/357	47/18100	0.0638297872340425	3.23618809225818	2.17736100231295	0.0653095032772464	0.432047483218707	0.392209567589402	C9orf78/HNRNPU/RBMXL2	3
GO:0140035	ubiquitin-like protein reader activity	2/357	22/18100	0.0909090909090909	4.60911637382226	2.4026189992742	0.0691605323765581	0.451732084889924	0.410079106030225	DDRGK1/FAAP20	2
GO:0003730	mRNA 3'-UTR binding	5/357	112/18100	0.0446428571428571	2.26340536214486	1.90242769424054	0.070926980461896	0.457479023979229	0.41529613559926	HNRNPU/PABPC1L/PABPC3/QKI/UTP23	5
GO:0043495	protein-membrane adaptor activity	3/357	50/18100	0.06	3.04201680672269	2.05094296444135	0.0756752770902942	0.464862416411807	0.421998725628834	LAMTOR1/MYH9/SYNE1	3
GO:0005158	insulin receptor binding	2/357	23/18100	0.0869565217391304	4.40872000974303	2.32027756492715	0.0747895509115873	0.464862416411807	0.421998725628834	APP/IGF2	2
GO:0008649	rRNA methyltransferase activity	2/357	23/18100	0.0869565217391304	4.40872000974303	2.32027756492715	0.0747895509115873	0.464862416411807	0.421998725628834	FTSJ3/SPOUT1	2
GO:0140517	protein-RNA adaptor activity	2/357	23/18100	0.0869565217391304	4.40872000974303	2.32027756492715	0.0747895509115873	0.464862416411807	0.421998725628834	QKI/YTHDF1	2
GO:0000049	tRNA binding	4/357	82/18100	0.0487804878048781	2.4731843957095	1.89652519571758	0.0788451704006468	0.472367892172194	0.428812142016782	AARS1/AARS2/DTD1/METTL1	4
GO:0001091	RNA polymerase II general transcription initiation factor binding	2/357	24/18100	0.0833333333333333	4.2250233426704	2.2425141327256	0.080558865331692	0.472367892172194	0.428812142016782	HNRNPU/ZNHIT6	2
GO:0048027	mRNA 5'-UTR binding	2/357	24/18100	0.0833333333333333	4.2250233426704	2.2425141327256	0.080558865331692	0.472367892172194	0.428812142016782	MYH10/UTP23	2
GO:0120283	protein serine/threonine kinase binding	2/357	24/18100	0.0833333333333333	4.2250233426704	2.2425141327256	0.080558865331692	0.472367892172194	0.428812142016782	APP/MAVS	2
GO:0140030	modification-dependent protein binding	4/357	84/18100	0.0476190476190476	2.41429905295451	1.84289070167389	0.0844349864019923	0.489533179589079	0.444394665273644	FAAP20/NPLOC4/OTUD7A/UBQLN1	4
